job_id	entity_id	conformation	seed	job_hash
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B02__M02_8x6b_s917_785f758114f9	V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B02__M02	8x6b	917	785f758114f975c63724f71a50d252194d186e038e30f6f94b3e9c01be7f5503
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B02__M02_9e6y_s917_e86ff02bf8cb	V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B02__M02	9e6y	917	e86ff02bf8cb2dec96e168f46d1274148e9b6af6a7197b8ab7038dfcaf6ec4fb
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00322__C_CROSS__H1H3__B02__M01_8x6b_s1931_1b1b4df57677	V29_RF__RFV1__PLDNANO_VHH_00322__C_CROSS__H1H3__B02__M01	8x6b	1931	1b1b4df57677e017d55314822e77267373a90f499ea47121231a3c9e74a7f55d
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00322__C_CROSS__H1H3__B02__M01_9e6y_s1931_d02bc0aca25a	V29_RF__RFV1__PLDNANO_VHH_00322__C_CROSS__H1H3__B02__M01	9e6y	1931	d02bc0aca25a1d3d8224980e5e7717463334a9ef9d5f9b63f8573c1d6fddfcba
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B07__M02_8x6b_s917_30c5bbf59cfb	V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B07__M02	8x6b	917	30c5bbf59cfbcc3ddf300a9163b82360472dbf7dc2427de1e9182f000b76defd
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B07__M02_9e6y_s917_11fd3d35f1a4	V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B07__M02	9e6y	917	11fd3d35f1a4ca97f2578db02c283a7a96135841dc23120bf1479a94b0f3c085
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B04__M00_8x6b_s917_dd13981ca91a	V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B04__M00	8x6b	917	dd13981ca91af5a1e174c0e6edaaf9ed787c84f3c0c33216a1e2e1ee87d28c35
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B04__M00_9e6y_s917_3b23226d521a	V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B04__M00	9e6y	917	3b23226d521a23cd7cdab18449feddfbb011432788702771fbd4f36a08828e2b
CANDIDATE_V29_GEN__C0219__59D159D13BAED43E_8x6b_s917_8120793117ce	V29_GEN__C0219__59D159D13BAED43E	8x6b	917	8120793117ceac3f32f0fad2044347c782efd55e6f251e4aa3ced193da71552c
CANDIDATE_V29_GEN__C0219__59D159D13BAED43E_9e6y_s917_cd5779620f80	V29_GEN__C0219__59D159D13BAED43E	9e6y	917	cd5779620f80763ae914a0be6e306be0b97f75c048cb4b725b2889e4aa0f90d7
CANDIDATE_V29_GEN__C0219__ACAFB3BBBA81BE03_8x6b_s917_2efe2d94b6c9	V29_GEN__C0219__ACAFB3BBBA81BE03	8x6b	917	2efe2d94b6c91bffcf27c0ca067f476a4729f4a74d89a6f78ab6c0b4f1e4c790
CANDIDATE_V29_GEN__C0219__ACAFB3BBBA81BE03_9e6y_s917_95fcc9950a7c	V29_GEN__C0219__ACAFB3BBBA81BE03	9e6y	917	95fcc9950a7cd252b5d9824e0deb4dd7117fcf58113b3093338ff7d0504c8b12
CANDIDATE_V29_GEN__C0219__4C4005249949B213_8x6b_s917_f34bbd44549f	V29_GEN__C0219__4C4005249949B213	8x6b	917	f34bbd44549fb322924e4f1e3fd1a16fc6964351ba6a70c2c003d6300967e24a
CANDIDATE_V29_GEN__C0219__4C4005249949B213_9e6y_s917_36a457c0bb38	V29_GEN__C0219__4C4005249949B213	9e6y	917	36a457c0bb3874004d07a7d7c366a59ee6857671adc6919e62dbcf00380b47a2
CANDIDATE_V29_GEN__C0219__318577D2A206BFC1_8x6b_s917_22a7a4de83c1	V29_GEN__C0219__318577D2A206BFC1	8x6b	917	22a7a4de83c123bea569d41aedc1c5947606cfd2b58353d649fb381acd3dc188
CANDIDATE_V29_GEN__C0219__318577D2A206BFC1_9e6y_s917_48164fc3948c	V29_GEN__C0219__318577D2A206BFC1	9e6y	917	48164fc3948c0f2f0de9d3579dd6f6406ff4282668bc7fc13cf254497548d181
CANDIDATE_V29_GEN__C0219__014FA9863AEE70F2_8x6b_s917_c30967bf1b05	V29_GEN__C0219__014FA9863AEE70F2	8x6b	917	c30967bf1b05b263ed8b54b6d8033bd9d5a29b3f44910e118d7a17dd266c49a0
CANDIDATE_V29_GEN__C0219__014FA9863AEE70F2_9e6y_s917_19a65f57fc20	V29_GEN__C0219__014FA9863AEE70F2	9e6y	917	19a65f57fc2035ff0ef2c63d1173a6a48ec035bf49b84942e505ba43698dfe60
CANDIDATE_V29_GEN__C0219__DA0DB309242C8C51_8x6b_s917_414c6edfc4c5	V29_GEN__C0219__DA0DB309242C8C51	8x6b	917	414c6edfc4c5495874aa09453e632cde8dc1e690fcedc1b7d3f492bfe865a249
CANDIDATE_V29_GEN__C0219__DA0DB309242C8C51_9e6y_s917_4e5552468369	V29_GEN__C0219__DA0DB309242C8C51	9e6y	917	4e55524683695852b004519691d73d531eecfe553366833515a90dcd4ce060a2
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00312__B_LOWER__H1H3__B02__M00_8x6b_s917_c2f1b02503c2	V29_RF__RFV1__PLDNANO_VHH_00312__B_LOWER__H1H3__B02__M00	8x6b	917	c2f1b02503c2447f8f0f56559ae36f960d0c1401cfba71cf5a822e4378847621
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00312__B_LOWER__H1H3__B02__M00_9e6y_s917_15ec2de0b66b	V29_RF__RFV1__PLDNANO_VHH_00312__B_LOWER__H1H3__B02__M00	9e6y	917	15ec2de0b66b4cd0facd65549e556d1d9a6b8058fe481a49ac054ede75708608
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00312__B_LOWER__H3__B07__M00_8x6b_s917_cf93a9fcbe4c	V29_RF__RFV1__PLDNANO_VHH_00312__B_LOWER__H3__B07__M00	8x6b	917	cf93a9fcbe4c5ee744a67fab88cce565a6e367a6b18983f315de01ce578c6c84
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00312__B_LOWER__H3__B07__M00_9e6y_s917_47d8b20fc261	V29_RF__RFV1__PLDNANO_VHH_00312__B_LOWER__H3__B07__M00	9e6y	917	47d8b20fc26118adafe6fe9afffe0d528e25301476cc4f2ecfc064e7667b7fae
CANDIDATE_V29_GEN__C0210__EEB84CA20243DC6D_8x6b_s917_f2b583d0fa2c	V29_GEN__C0210__EEB84CA20243DC6D	8x6b	917	f2b583d0fa2c90b0c068628dc4c8c0b5a53a804c6846827d0a2afa7064c557c2
CANDIDATE_V29_GEN__C0210__EEB84CA20243DC6D_9e6y_s917_4875362b8508	V29_GEN__C0210__EEB84CA20243DC6D	9e6y	917	4875362b8508e1b7cac64b5beb3cbd7b958b06289ff48f695edbba7a6a9f5b70
CANDIDATE_V29_GEN__C0210__BDE4D77F4CF0B50B_8x6b_s917_3417d5a410e5	V29_GEN__C0210__BDE4D77F4CF0B50B	8x6b	917	3417d5a410e5020a3694977e040e9443d051b958aa8f6189f8f3eb1bde9d0ebd
CANDIDATE_V29_GEN__C0210__BDE4D77F4CF0B50B_9e6y_s917_be6a1788298d	V29_GEN__C0210__BDE4D77F4CF0B50B	9e6y	917	be6a1788298de74ea2f3c4531e3d9820f64f03b4241f288e1f84ff3843143819
CANDIDATE_V29_GEN__C0210__C70C2CFDF32FD812_8x6b_s917_7f9aed4ed015	V29_GEN__C0210__C70C2CFDF32FD812	8x6b	917	7f9aed4ed01512325b5d69b390c2b34c3b4bb49457b93a311ec7cc500c0e5780
CANDIDATE_V29_GEN__C0210__C70C2CFDF32FD812_9e6y_s917_cef5d065df07	V29_GEN__C0210__C70C2CFDF32FD812	9e6y	917	cef5d065df071e89760a0742e77e62c958a52abaced729eb137c9ac783db55ff
CANDIDATE_V29_GEN__C0210__CD358A9A895710A4_8x6b_s917_1895d01aa58b	V29_GEN__C0210__CD358A9A895710A4	8x6b	917	1895d01aa58bb3612d41d8ff1e903212b6b74128264ddd6a38b5371f15614c39
CANDIDATE_V29_GEN__C0210__CD358A9A895710A4_9e6y_s917_3c358f25bd6e	V29_GEN__C0210__CD358A9A895710A4	9e6y	917	3c358f25bd6e4f87c8989323f6144e2fbceea95f278aac2ab7379100b9ce1bbd
CANDIDATE_V29_GEN__C0196__0F44374F8841B012_8x6b_s917_9940cca4e915	V29_GEN__C0196__0F44374F8841B012	8x6b	917	9940cca4e9156565e480f44bea3ebc671fa1adcd64dc295693a37847d70601f5
CANDIDATE_V29_GEN__C0196__0F44374F8841B012_9e6y_s917_fe4c07d17386	V29_GEN__C0196__0F44374F8841B012	9e6y	917	fe4c07d17386de39d4cae7936076ee9c505ea842c27a4e54a08356e38a706ae0
CANDIDATE_V29_GEN__C0196__A22AAEE468288DA7_8x6b_s917_6fcd63666081	V29_GEN__C0196__A22AAEE468288DA7	8x6b	917	6fcd636660811759a050c4f3a94b812bcc5866b1c2837471394c1febc8aac369
CANDIDATE_V29_GEN__C0196__A22AAEE468288DA7_9e6y_s917_97ce5671021b	V29_GEN__C0196__A22AAEE468288DA7	9e6y	917	97ce5671021bafbd27c6123bd5edbc6716f8877d59b7f6c81c8c7f1f6c118482
CANDIDATE_V29_GEN__C0195__B645231D5FAB67D0_8x6b_s917_5e6329b86168	V29_GEN__C0195__B645231D5FAB67D0	8x6b	917	5e6329b86168f48b128d347857254b5283c05783586c14b7c2bcfc72b5246e55
CANDIDATE_V29_GEN__C0195__B645231D5FAB67D0_9e6y_s917_ae30ec42b06c	V29_GEN__C0195__B645231D5FAB67D0	9e6y	917	ae30ec42b06c74a9dee3c2167b08658e2dab3cd8a5032423918f131ec624212c
CANDIDATE_V29_GEN__C0195__5A82D8C7AC3CE34E_8x6b_s917_7c13398d33e4	V29_GEN__C0195__5A82D8C7AC3CE34E	8x6b	917	7c13398d33e4563a5ccdcc68e58194b581f1a1e7441c974242dc8a0778bb07b9
CANDIDATE_V29_GEN__C0195__5A82D8C7AC3CE34E_9e6y_s917_325409bd2257	V29_GEN__C0195__5A82D8C7AC3CE34E	9e6y	917	325409bd22571ca859d9359eedde4e80f35bd34ea37fe504cfdb8e094e923562
CANDIDATE_V29_GEN__C0195__E2C3FCAF34900140_8x6b_s917_e6d6a4bdab2a	V29_GEN__C0195__E2C3FCAF34900140	8x6b	917	e6d6a4bdab2a6af74cb94cefa595767fc6394882606bc4fb8e292f38775a55f1
CANDIDATE_V29_GEN__C0195__E2C3FCAF34900140_9e6y_s917_74cbb6d93d4a	V29_GEN__C0195__E2C3FCAF34900140	9e6y	917	74cbb6d93d4a0e4079d3a3a9ef1d8aa32dce87f851dfe70118a0a0806fcc4bdc
CANDIDATE_V29_GEN__C0195__9363414B61F0C7C5_8x6b_s917_553b892225a4	V29_GEN__C0195__9363414B61F0C7C5	8x6b	917	553b892225a4a77bea25b2530e64f6778d9815bc6f28d702edab0b283348bfdc
CANDIDATE_V29_GEN__C0195__9363414B61F0C7C5_9e6y_s917_aa0391387e6f	V29_GEN__C0195__9363414B61F0C7C5	9e6y	917	aa0391387e6fa8b8adc2a69ec5f649ae44279bdf65e17c81bec1f305031d3e5c
CANDIDATE_V29_GEN__C0195__7F279581458DBB9D_8x6b_s917_8577041cf195	V29_GEN__C0195__7F279581458DBB9D	8x6b	917	8577041cf1950edb763f617aae7c6d2f2e41f43bc626a3a648ef48c91b5b802e
CANDIDATE_V29_GEN__C0195__7F279581458DBB9D_9e6y_s917_280d8e14088f	V29_GEN__C0195__7F279581458DBB9D	9e6y	917	280d8e14088fa88e7822427101cdfbb50beb15938baf5cd2228cd9a481a3f970
CANDIDATE_V29_GEN__C0195__E80206D68401D30D_8x6b_s917_d712f5943320	V29_GEN__C0195__E80206D68401D30D	8x6b	917	d712f594332026ee3b685c0681a04482f2a4953b7b802689d2c32af84d9cb411
CANDIDATE_V29_GEN__C0195__E80206D68401D30D_9e6y_s917_2f912b3178cf	V29_GEN__C0195__E80206D68401D30D	9e6y	917	2f912b3178cf7aae30ed87d17feb1016a95884bbcecf6d9699108e36ded31451
CANDIDATE_V29_GEN__C0195__53EBF5E4B7D69A0F_8x6b_s917_1f0d698a9659	V29_GEN__C0195__53EBF5E4B7D69A0F	8x6b	917	1f0d698a96596de810c1b1fd8a5525f7401dfd59724c7cc76f5db118bec716dc
CANDIDATE_V29_GEN__C0195__53EBF5E4B7D69A0F_9e6y_s917_84efdf638d3e	V29_GEN__C0195__53EBF5E4B7D69A0F	9e6y	917	84efdf638d3e1eef688fb8e8cb16670177cdff2ab81198aa4fe8238088e7f7c0
CANDIDATE_V29_GEN__C0195__F92C831F6824A0C7_8x6b_s917_c508d55c209b	V29_GEN__C0195__F92C831F6824A0C7	8x6b	917	c508d55c209b04d85d2c3ca2deaeafd57e986d2b8d1f87a1768952b06ddbaf2b
CANDIDATE_V29_GEN__C0195__F92C831F6824A0C7_9e6y_s917_1311cf85d834	V29_GEN__C0195__F92C831F6824A0C7	9e6y	917	1311cf85d8340cbe5bd5bdce32383993ddba15705f9a43de699b078f7451867a
CANDIDATE_V29_GEN__C0195__C94E545F9D1F0D72_8x6b_s917_b2babe926418	V29_GEN__C0195__C94E545F9D1F0D72	8x6b	917	b2babe92641849c0b323845f01796b21223daf89388cb166004e949ca77dfab7
CANDIDATE_V29_GEN__C0195__C94E545F9D1F0D72_9e6y_s917_6d8ea1970701	V29_GEN__C0195__C94E545F9D1F0D72	9e6y	917	6d8ea1970701bfba2e5b267069d2f209ad71e68761de9c1719524be8279c122d
CANDIDATE_V29_GEN__C0195__E91BA06AFFC1C204_8x6b_s917_4aa9c707e93c	V29_GEN__C0195__E91BA06AFFC1C204	8x6b	917	4aa9c707e93c4e2a572f97b0fb123ce53a46e43a6c71be05cab2a5e079a2f832
CANDIDATE_V29_GEN__C0195__E91BA06AFFC1C204_9e6y_s917_210042d6ef7b	V29_GEN__C0195__E91BA06AFFC1C204	9e6y	917	210042d6ef7b0ee80157d69819d942a60d116521c282f7be1b877d2b70bf9d22
CANDIDATE_V29_GEN__C0183__2E4E168205A5BD2A_8x6b_s3253_46d2c99402ce	V29_GEN__C0183__2E4E168205A5BD2A	8x6b	3253	46d2c99402ceda9349167bf41c10f99c8a55de8b1b411204693504bec5ba3838
CANDIDATE_V29_GEN__C0183__2E4E168205A5BD2A_9e6y_s3253_1aae921089fb	V29_GEN__C0183__2E4E168205A5BD2A	9e6y	3253	1aae921089fb9d5df44c043e89dafa9c7c71c1e7ab94a9c39f77fab96ea0650d
CANDIDATE_V29_GEN__C0183__62F9091F3F70996E_8x6b_s917_3116a145bf2c	V29_GEN__C0183__62F9091F3F70996E	8x6b	917	3116a145bf2ce1fa40bcda85b58fe827f84de4cf2b9a6483c35077f7feef7732
CANDIDATE_V29_GEN__C0183__62F9091F3F70996E_9e6y_s917_115da183da9a	V29_GEN__C0183__62F9091F3F70996E	9e6y	917	115da183da9a990a472f167230336b7723ebbe0447a57875959abc02ae273a62
CANDIDATE_V29_GEN__C0183__BCBFA12DFA817D95_8x6b_s917_bdc95b90c30e	V29_GEN__C0183__BCBFA12DFA817D95	8x6b	917	bdc95b90c30e80d4eced33cbff7a893b538b0bfd602be71763987296f6bf2bc8
CANDIDATE_V29_GEN__C0183__BCBFA12DFA817D95_9e6y_s917_3c932330dbcd	V29_GEN__C0183__BCBFA12DFA817D95	9e6y	917	3c932330dbcdb2d6f6663e40fe375cd50b63985ddadd3883548d3dd4c5368475
CANDIDATE_V29_GEN__C0183__567AEB8860055F92_8x6b_s1931_0cab5ed3d1cc	V29_GEN__C0183__567AEB8860055F92	8x6b	1931	0cab5ed3d1cc9e9e2e14af6b1f5dc4367147b6bcfe7d4b2265ff7a524c728e84
CANDIDATE_V29_GEN__C0183__567AEB8860055F92_9e6y_s1931_9e1e7cfbc484	V29_GEN__C0183__567AEB8860055F92	9e6y	1931	9e1e7cfbc4841bd08e870bfdec8f835ed5071360119958a374e4d73815e92ed7
CANDIDATE_V29_GEN__C0183__891C5D0B0D4C7258_8x6b_s917_d735a8923a69	V29_GEN__C0183__891C5D0B0D4C7258	8x6b	917	d735a8923a69516d0f83c289af51460cd6161bcb60be9865b109e1419923c8a1
CANDIDATE_V29_GEN__C0183__891C5D0B0D4C7258_9e6y_s917_7c3255952c94	V29_GEN__C0183__891C5D0B0D4C7258	9e6y	917	7c3255952c9455ad53b511984eef1e760ca5666ca0bbccc412f5808bba89e33d
CANDIDATE_V29_GEN__C0183__ADDA246066CE59FA_8x6b_s917_698b9cfb07c9	V29_GEN__C0183__ADDA246066CE59FA	8x6b	917	698b9cfb07c97fd779e718d67fa01e5e3c11f6e99cce2db9bec2c0bb16cdc274
CANDIDATE_V29_GEN__C0183__ADDA246066CE59FA_9e6y_s917_db2bc6145378	V29_GEN__C0183__ADDA246066CE59FA	9e6y	917	db2bc6145378ad35b500fabfe41fd4e946d620dd7c63f1fb7903bb0edb268748
CANDIDATE_V29_GEN__C0183__E37F999CD38F7AFD_8x6b_s917_3dff18c7c83a	V29_GEN__C0183__E37F999CD38F7AFD	8x6b	917	3dff18c7c83a9ed5095291d74eeb8937fa1c49bd6252f52c00bcef87427d55c7
CANDIDATE_V29_GEN__C0183__E37F999CD38F7AFD_9e6y_s917_3fae15ca501c	V29_GEN__C0183__E37F999CD38F7AFD	9e6y	917	3fae15ca501c662e152cab59b0785f37dbf5ffd96ae94c126ffe0a88a942cc5b
CANDIDATE_V29_GEN__C0183__864E143E60E73C3C_8x6b_s917_ca1bf5c1121d	V29_GEN__C0183__864E143E60E73C3C	8x6b	917	ca1bf5c1121da2dfa6c435a42fb64ec81cf4f86025a673bb6d8b6855047580e0
CANDIDATE_V29_GEN__C0183__864E143E60E73C3C_9e6y_s917_d5e37e75b5a7	V29_GEN__C0183__864E143E60E73C3C	9e6y	917	d5e37e75b5a7bc76164694edd1f4887a880ca8aa898f4e053f6233cf522511e2
CANDIDATE_V29_GEN__C0176__D931245C5E1A7837_8x6b_s917_3ed0c46bdd41	V29_GEN__C0176__D931245C5E1A7837	8x6b	917	3ed0c46bdd41f64616dec2b2558c9cee7db9d23f95fc2f90b08e2ca4170cd2b0
CANDIDATE_V29_GEN__C0176__D931245C5E1A7837_9e6y_s917_3515e39948c3	V29_GEN__C0176__D931245C5E1A7837	9e6y	917	3515e39948c3b0a59abfefed2e1da99683da7744fb93d8ec2c85acd938dfabff
CANDIDATE_V29_GEN__C0176__49B93DF6C706B418_8x6b_s3253_6b29d3eddba4	V29_GEN__C0176__49B93DF6C706B418	8x6b	3253	6b29d3eddba4b7ff961455e8423c9143757db84783ed99d22dbc620044dec750
CANDIDATE_V29_GEN__C0176__49B93DF6C706B418_9e6y_s3253_bfdf32df90d3	V29_GEN__C0176__49B93DF6C706B418	9e6y	3253	bfdf32df90d31767e8411087eb396d3e2d395123e7b7adeb833154714c5d6c15
CANDIDATE_V29_GEN__C0176__DD0BA5520B03BF15_8x6b_s917_7e167921bfcc	V29_GEN__C0176__DD0BA5520B03BF15	8x6b	917	7e167921bfcc066a0d5e594e5c8a2a071c35ce11b6de5f58ac59af5d7760cb92
CANDIDATE_V29_GEN__C0176__DD0BA5520B03BF15_9e6y_s917_7355ce948c79	V29_GEN__C0176__DD0BA5520B03BF15	9e6y	917	7355ce948c7943f3d6f06eabe78ba63f156c2a2237011ba1e35d3dc74b0afa8e
CANDIDATE_V29_GEN__C0176__E1106D829030F9B7_8x6b_s917_3ed1bc60208c	V29_GEN__C0176__E1106D829030F9B7	8x6b	917	3ed1bc60208cf677fcb9603497508c15e0352856e894056fb15cc15e2e5e53cb
CANDIDATE_V29_GEN__C0176__E1106D829030F9B7_9e6y_s917_e805c205a10a	V29_GEN__C0176__E1106D829030F9B7	9e6y	917	e805c205a10a41d6640cd1d4e6a66080666e026dcc6e87e0b87cff6e05b5e670
CANDIDATE_V29_GEN__C0176__C4760F23910A28C6_8x6b_s1931_4c87c4aa031c	V29_GEN__C0176__C4760F23910A28C6	8x6b	1931	4c87c4aa031c780b56a433991b93ca94f432220d15b003760ccad69dc928f585
CANDIDATE_V29_GEN__C0176__C4760F23910A28C6_9e6y_s1931_3f2c49897541	V29_GEN__C0176__C4760F23910A28C6	9e6y	1931	3f2c498975417a0713ba87205537c23c4490423290f69c91f7f0fe097bd2f4ec
CANDIDATE_V29_GEN__C0176__C4760F23910A28C6_8x6b_s917_d558b5f46454	V29_GEN__C0176__C4760F23910A28C6	8x6b	917	d558b5f4645409d38f2ec885c823f2c735380e1426f2f939556b711251e749d4
CANDIDATE_V29_GEN__C0176__C4760F23910A28C6_9e6y_s917_66d9d2bfe092	V29_GEN__C0176__C4760F23910A28C6	9e6y	917	66d9d2bfe092bb7f02921f3c6ed66e16ce56429749e290f444a897817af79942
CANDIDATE_V29_GEN__C0176__036C11FA54A9CCA1_8x6b_s1931_4f73228bcedb	V29_GEN__C0176__036C11FA54A9CCA1	8x6b	1931	4f73228bcedb221a665406a43e2e0a27c7d10dd958dc0b22414747c48c704691
CANDIDATE_V29_GEN__C0176__036C11FA54A9CCA1_9e6y_s1931_35f1fd57dc7d	V29_GEN__C0176__036C11FA54A9CCA1	9e6y	1931	35f1fd57dc7d836b6efe66ced9cfd71de12ed4f974c505611d26b083de1ed7a8
CANDIDATE_V29_GEN__C0176__85161C67BF203636_8x6b_s917_7403088a156e	V29_GEN__C0176__85161C67BF203636	8x6b	917	7403088a156e545fd332f74c205ef5cedfaf833c58a7d151a4e4997f185b094c
CANDIDATE_V29_GEN__C0176__85161C67BF203636_9e6y_s917_4f53b773abd9	V29_GEN__C0176__85161C67BF203636	9e6y	917	4f53b773abd916c804085592964cc0725f7fb7f68a969b801f24747bb01c82ca
CANDIDATE_V29_GEN__C0176__59EEAF4A1E03F6C3_8x6b_s917_13080eae596c	V29_GEN__C0176__59EEAF4A1E03F6C3	8x6b	917	13080eae596c0bc0249a7d163c2d4e1db4f26074086ceaf583f130479a919869
CANDIDATE_V29_GEN__C0176__59EEAF4A1E03F6C3_9e6y_s917_ae05fa476476	V29_GEN__C0176__59EEAF4A1E03F6C3	9e6y	917	ae05fa476476c7d5215f842ead8ed6caf043db0637bfe5dda4a1cf9f551bab5f
CANDIDATE_V29_GEN__C0173__EE143D26D3D33DEE_8x6b_s917_4f30a48e3682	V29_GEN__C0173__EE143D26D3D33DEE	8x6b	917	4f30a48e3682b31cc197aaae7a47a0c548736399f74a05ebcc9ec0748354968d
CANDIDATE_V29_GEN__C0173__EE143D26D3D33DEE_9e6y_s917_8609412ba6a7	V29_GEN__C0173__EE143D26D3D33DEE	9e6y	917	8609412ba6a7b921bb03aeb1453f470c402ddc6921e4bea2b3c40b4fbf63c7fb
CANDIDATE_V29_GEN__C0173__8B664702491F1388_8x6b_s917_159dcab86c44	V29_GEN__C0173__8B664702491F1388	8x6b	917	159dcab86c44bd806cef466f1a4ec8d709635d9f23b21885afaf6821eddf05d7
CANDIDATE_V29_GEN__C0173__8B664702491F1388_9e6y_s917_2ac93bb5b9e2	V29_GEN__C0173__8B664702491F1388	9e6y	917	2ac93bb5b9e224735fa1d60d5e892bdc2387eb5c196c78ed71bdf6820b778387
CANDIDATE_V29_GEN__C0173__A032FCFB06C385A2_8x6b_s917_a771439e0a73	V29_GEN__C0173__A032FCFB06C385A2	8x6b	917	a771439e0a7395af7db6ae076cc10b9a706d3aa5429f8b55416ed81fd7666e1c
CANDIDATE_V29_GEN__C0173__A032FCFB06C385A2_9e6y_s917_fe4803657eb4	V29_GEN__C0173__A032FCFB06C385A2	9e6y	917	fe4803657eb45270a69aac5fe157fa51b6a72baf81b41fc4a383e4b3b91e4dd4
CANDIDATE_V29_GEN__C0173__48200C7392EC6EDB_8x6b_s917_97a8eefdbfaf	V29_GEN__C0173__48200C7392EC6EDB	8x6b	917	97a8eefdbfaf7e5d341e36590b43fb720ae76699a6c4942b2ced409542c4ab7e
CANDIDATE_V29_GEN__C0173__48200C7392EC6EDB_9e6y_s917_30e54b2e8467	V29_GEN__C0173__48200C7392EC6EDB	9e6y	917	30e54b2e846795cb4a113b34f1408fae1eb52171a3018af99ebf64373576d88a
CANDIDATE_V29_GEN__C0173__20C818F1E9CCFB75_8x6b_s917_55beac3293d8	V29_GEN__C0173__20C818F1E9CCFB75	8x6b	917	55beac3293d8c544898511388c86a2daa3808bf1a31d7593319d19335b05388a
CANDIDATE_V29_GEN__C0173__20C818F1E9CCFB75_9e6y_s917_72d7c52ae529	V29_GEN__C0173__20C818F1E9CCFB75	9e6y	917	72d7c52ae529ff5bc54525124d9eaddfe9cd619e3ffde7c81f7cbdc1e77eb13e
CANDIDATE_V29_GEN__C0173__4548A4F45D03AEB7_8x6b_s3253_6513770e9a96	V29_GEN__C0173__4548A4F45D03AEB7	8x6b	3253	6513770e9a96feaadbdde43dbd6f4bfa6c2caa783b4f8c5a2ff3a1a86b5ea9cb
CANDIDATE_V29_GEN__C0173__4548A4F45D03AEB7_9e6y_s3253_7e4750220544	V29_GEN__C0173__4548A4F45D03AEB7	9e6y	3253	7e47502205448d405fc4564fb72c4822e5df5be8eceaec442a5d2f1547b87af3
CANDIDATE_V29_GEN__C0173__0BED8B7AF709F0AC_8x6b_s917_8b036055d132	V29_GEN__C0173__0BED8B7AF709F0AC	8x6b	917	8b036055d13235e7dabed6296770fbc238818a44d1de011ff4ad65a4ed2cae02
CANDIDATE_V29_GEN__C0173__0BED8B7AF709F0AC_9e6y_s917_7adf155c5688	V29_GEN__C0173__0BED8B7AF709F0AC	9e6y	917	7adf155c568885efdc8868527d38dcfb680ab67a495d3aef72f7852f44680594
CANDIDATE_V29_GEN__C0173__4F0E6C3FAF9A92F7_8x6b_s917_2af0162ae80e	V29_GEN__C0173__4F0E6C3FAF9A92F7	8x6b	917	2af0162ae80ec9bbde94fad28b356ba7007a3ee48654ac80bdc5080e023da630
CANDIDATE_V29_GEN__C0173__4F0E6C3FAF9A92F7_9e6y_s917_e920759c3c4a	V29_GEN__C0173__4F0E6C3FAF9A92F7	9e6y	917	e920759c3c4a535d2a625782240a99f5f5ff3e65b34a7d6db9c341de7e296005
CANDIDATE_V29_GEN__C0173__780A0CF12114265E_8x6b_s917_0dc94267d5a4	V29_GEN__C0173__780A0CF12114265E	8x6b	917	0dc94267d5a4e65b1d22148a36735f15c057ab5fcceac03c5d65f66075baed7c
CANDIDATE_V29_GEN__C0173__780A0CF12114265E_9e6y_s917_f01d2b674a26	V29_GEN__C0173__780A0CF12114265E	9e6y	917	f01d2b674a26a00b24c087336141295c34633ef6aae83050874b3d6b0d6fe72c
CANDIDATE_V29_GEN__C0173__5B453AC628F0A74F_8x6b_s917_628690ec5978	V29_GEN__C0173__5B453AC628F0A74F	8x6b	917	628690ec5978b48844e4705e6b8a35e6e4bd6778f7273781720811bbcfd4b248
CANDIDATE_V29_GEN__C0173__5B453AC628F0A74F_9e6y_s917_14e83478e418	V29_GEN__C0173__5B453AC628F0A74F	9e6y	917	14e83478e418b54ebbfab0e3ecd587c43de4791d9f5709f5dccb42fa766c3d53
CANDIDATE_V29_GEN__C0173__79423A3ACF2B684B_8x6b_s917_22f05d0d0064	V29_GEN__C0173__79423A3ACF2B684B	8x6b	917	22f05d0d0064e9d62038cff6ada8751066888d3d9133b445634743097720781d
