job_id	entity_id	conformation	seed	job_hash
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00882__C_CROSS__H1H3__B04__M02_8x6b_s917_6237840ee4de	V29_RF__RFV1__PLDNANO_VHH_00882__C_CROSS__H1H3__B04__M02	8x6b	917	6237840ee4de973d93f1bea11e5e9ce8c520d257e1583f5c5d4cc90bd698f474
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00882__C_CROSS__H1H3__B04__M02_9e6y_s917_ceadbaa07b93	V29_RF__RFV1__PLDNANO_VHH_00882__C_CROSS__H1H3__B04__M02	9e6y	917	ceadbaa07b939da5cb2ddd4fc0075424ddd41609821a8cb9b2897304b97a3e01
CANDIDATE_V29_GEN__C0509__435BAE11E423E17B_8x6b_s917_b43d3d6af659	V29_GEN__C0509__435BAE11E423E17B	8x6b	917	b43d3d6af659019c43dd9f0db37fd194073da7a57a8e8799f07649348bacf226
CANDIDATE_V29_GEN__C0509__435BAE11E423E17B_9e6y_s917_4bd36c401f48	V29_GEN__C0509__435BAE11E423E17B	9e6y	917	4bd36c401f48253403d10d1f062d16b8324f95348d89d11ccd5a98b180bf3e6e
CANDIDATE_V29_GEN__C0509__4B88909DA82D5A0D_8x6b_s3253_61a0d9bdc3fe	V29_GEN__C0509__4B88909DA82D5A0D	8x6b	3253	61a0d9bdc3feb1b80badfba89dba3647fc6338ca50e1601628b3eb986eecd6f0
CANDIDATE_V29_GEN__C0509__4B88909DA82D5A0D_9e6y_s3253_24e4f520db1c	V29_GEN__C0509__4B88909DA82D5A0D	9e6y	3253	24e4f520db1cb7fcd33383c6aa781b3a967506b66d8e2a19c0595fc05e62be0e
CANDIDATE_V29_GEN__C0509__524E2147FF7B8258_8x6b_s917_3a7fd6bea46d	V29_GEN__C0509__524E2147FF7B8258	8x6b	917	3a7fd6bea46d34d81c3cea9ed32d4bf9dca2805551f212d6b18fb53347a9073b
CANDIDATE_V29_GEN__C0509__524E2147FF7B8258_9e6y_s917_67c46793e49e	V29_GEN__C0509__524E2147FF7B8258	9e6y	917	67c46793e49efb066ee76dc1498a28e07e5ab495a0a426f93fd0bcbfcd86192b
CANDIDATE_V29_GEN__C0509__96FF6D0D518DE9B5_8x6b_s917_520b97fc6d12	V29_GEN__C0509__96FF6D0D518DE9B5	8x6b	917	520b97fc6d12374dcf938b8ef0fb1e02d3f4dd1a5548dbb5f7669eb9095f8f65
CANDIDATE_V29_GEN__C0509__96FF6D0D518DE9B5_9e6y_s917_192cf234c079	V29_GEN__C0509__96FF6D0D518DE9B5	9e6y	917	192cf234c07929ed6524e323c8de88faf31e7f4b1c3d6b19fb40fa8169db4577
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__A_CENTER__H1H3__B03__M01_8x6b_s1931_d053866ea5f0	V29_RF__RFV1__PLDNANO_VHH_00876__A_CENTER__H1H3__B03__M01	8x6b	1931	d053866ea5f058d6e2982213d34356164024abbe54dccf89777e77331c2107c9
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__A_CENTER__H1H3__B03__M01_9e6y_s1931_7eb1346866d1	V29_RF__RFV1__PLDNANO_VHH_00876__A_CENTER__H1H3__B03__M01	9e6y	1931	7eb1346866d16565bb8e1d14df1fbc174b2bab6f39e64833b8558a418b84b562
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__B_LOWER__H1H3__B11__M00_8x6b_s917_531026ff8a97	V29_RF__RFV1__PLDNANO_VHH_00876__B_LOWER__H1H3__B11__M00	8x6b	917	531026ff8a974962fddb79409f131cf9da409ebb76eb2364e66f300cfa5d9707
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__B_LOWER__H1H3__B11__M00_9e6y_s917_9b0957a3b4cb	V29_RF__RFV1__PLDNANO_VHH_00876__B_LOWER__H1H3__B11__M00	9e6y	917	9b0957a3b4cb03d63e31486c68cced3d927374a6b75110077d076f999810278f
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__C_CROSS__H1H3__B00__M02_8x6b_s917_daa9c8a0db60	V29_RF__RFV1__PLDNANO_VHH_00876__C_CROSS__H1H3__B00__M02	8x6b	917	daa9c8a0db60b6d7ac2ff4352ff8d307a745f65ccdb2c3b1108e924547579819
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__C_CROSS__H1H3__B00__M02_9e6y_s917_35c5f1687635	V29_RF__RFV1__PLDNANO_VHH_00876__C_CROSS__H1H3__B00__M02	9e6y	917	35c5f168763541fed34d93e62b0a87adcd873b78a7f282ad81ffc1225835a3b3
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__C_CROSS__H1H3__B10__M02_8x6b_s917_d8a09cb3fbf6	V29_RF__RFV1__PLDNANO_VHH_00876__C_CROSS__H1H3__B10__M02	8x6b	917	d8a09cb3fbf66b35856b55c0d93acf780c499eafceb5f05c3a5d7b4dbd5f1fed
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__C_CROSS__H1H3__B10__M02_9e6y_s917_931e51cdd431	V29_RF__RFV1__PLDNANO_VHH_00876__C_CROSS__H1H3__B10__M02	9e6y	917	931e51cdd431136813f623f73e85639d9944f9cd25efe4adfa1018c99ffac2ce
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__B_LOWER__H1H3__B07__M01_8x6b_s917_ead580e57fd6	V29_RF__RFV1__PLDNANO_VHH_00876__B_LOWER__H1H3__B07__M01	8x6b	917	ead580e57fd6996736cba08ff8ad2b2e77eada2baac56bba6063a95420bd1cd7
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__B_LOWER__H1H3__B07__M01_9e6y_s917_e5738a001d10	V29_RF__RFV1__PLDNANO_VHH_00876__B_LOWER__H1H3__B07__M01	9e6y	917	e5738a001d107828432d27eeb16d916af7c8884d12f682c7da4ffa60d020a147
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__A_CENTER__H1H3__B09__M02_8x6b_s917_492a77a41714	V29_RF__RFV1__PLDNANO_VHH_00876__A_CENTER__H1H3__B09__M02	8x6b	917	492a77a417148d66cfc4986d4e2dc832cd9beacedc91c32c3c91422d76548002
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00876__A_CENTER__H1H3__B09__M02_9e6y_s917_0c71911e9df1	V29_RF__RFV1__PLDNANO_VHH_00876__A_CENTER__H1H3__B09__M02	9e6y	917	0c71911e9df17dc5890f59a63b924924865a427273f033494a29764f6193ccbe
CANDIDATE_V29_GEN__C0504__0C841CB751AD5071_8x6b_s917_7a939445727a	V29_GEN__C0504__0C841CB751AD5071	8x6b	917	7a939445727a62beb1e85b393e2f016fd1ada030488a80c6a00e26642503cd4b
CANDIDATE_V29_GEN__C0504__0C841CB751AD5071_9e6y_s917_2313cc29c1ec	V29_GEN__C0504__0C841CB751AD5071	9e6y	917	2313cc29c1ec2ea0355eb2a4ddfee4b6e365fd2a32bf64e56736e96ba075b28b
CANDIDATE_V29_GEN__C0504__FA0950A3B03034A0_8x6b_s917_19cfab567186	V29_GEN__C0504__FA0950A3B03034A0	8x6b	917	19cfab5671869209effd98420ea3a300d43e3f5a206940aee359792a28afe351
CANDIDATE_V29_GEN__C0504__FA0950A3B03034A0_9e6y_s917_a8616ff0a598	V29_GEN__C0504__FA0950A3B03034A0	9e6y	917	a8616ff0a598596da35db3307f6587495348d4706e4d2b68d7da63ded9b91f26
CANDIDATE_V29_GEN__C0504__227A53768752258E_8x6b_s3253_7c04a456928e	V29_GEN__C0504__227A53768752258E	8x6b	3253	7c04a456928e4c8836fb3bc69f21740ef763e3978186059f1e32b9b0664b819a
CANDIDATE_V29_GEN__C0504__227A53768752258E_9e6y_s3253_741b9ad22dc0	V29_GEN__C0504__227A53768752258E	9e6y	3253	741b9ad22dc039c87f6f4186593b94a092007eb2196ec7b12094275dd26b5410
CANDIDATE_V29_GEN__C0504__227A53768752258E_8x6b_s917_a98d33b32dd8	V29_GEN__C0504__227A53768752258E	8x6b	917	a98d33b32dd8f96dfebf0ee908324f03bdd5f762a93f729f87f28494c8ee2302
CANDIDATE_V29_GEN__C0504__227A53768752258E_9e6y_s917_29a34dfd92fb	V29_GEN__C0504__227A53768752258E	9e6y	917	29a34dfd92fbd8bbff15e104d934a1fc21dc45400eb845198c96201433f6c7d9
CANDIDATE_V29_GEN__C0504__054C454B7A3095FB_8x6b_s917_a639dede4fd5	V29_GEN__C0504__054C454B7A3095FB	8x6b	917	a639dede4fd538f5f656731c6a4077c561be269194476d1e034d0e99e97a3b99
CANDIDATE_V29_GEN__C0504__054C454B7A3095FB_9e6y_s917_731c97549e63	V29_GEN__C0504__054C454B7A3095FB	9e6y	917	731c97549e63c066de62aa69e92a2ec609faa6abc7b3e3c4f9a2562cc2c2af43
CANDIDATE_V29_GEN__C0504__FC4B6600AF2D90D7_8x6b_s917_c2081a6c70ea	V29_GEN__C0504__FC4B6600AF2D90D7	8x6b	917	c2081a6c70eab28d24bca8192f86cce2d831907e088839b73a43f910127ce147
CANDIDATE_V29_GEN__C0504__FC4B6600AF2D90D7_9e6y_s917_4cc90996af6f	V29_GEN__C0504__FC4B6600AF2D90D7	9e6y	917	4cc90996af6f9b7e134ccb9d54d2430d89d62d5022ed027af71debcda9c9a0c0
CANDIDATE_V29_GEN__C0504__5664AF485EA50731_8x6b_s917_34bf5da67fe6	V29_GEN__C0504__5664AF485EA50731	8x6b	917	34bf5da67fe694b364810af65b24981ebb8f019da1e1d8cafe7e9f28e45859b8
CANDIDATE_V29_GEN__C0504__5664AF485EA50731_9e6y_s917_12616132c0f3	V29_GEN__C0504__5664AF485EA50731	9e6y	917	12616132c0f396fabc22d69fc8aaf70719e6e94207155574e5d5a3cfef10c005
CANDIDATE_V29_GEN__C0504__A1B190DEB5495B69_8x6b_s917_72036af8daa6	V29_GEN__C0504__A1B190DEB5495B69	8x6b	917	72036af8daa6095f889f586c038bbfa9d642ad83ad49e5ef924901fd3bb0cb99
CANDIDATE_V29_GEN__C0504__A1B190DEB5495B69_9e6y_s917_691dcd757c9c	V29_GEN__C0504__A1B190DEB5495B69	9e6y	917	691dcd757c9c7968f81d39c5b707ff1800ec8fa6e26208341ebedf342b594c1e
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B10__M01_8x6b_s917_71d5010898bc	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B10__M01	8x6b	917	71d5010898bcc53ca6b70bad71e61b40a22a1d07c801418fd518863213399140
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B10__M01_9e6y_s917_458b4670e04f	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B10__M01	9e6y	917	458b4670e04f809747925dd5542bc115189fd74dc161e0a4590bb0e148872766
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B06__M02_8x6b_s917_dfd9019c8248	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B06__M02	8x6b	917	dfd9019c8248e11ddf024f6c891b389e52bf9af6c212ab3abf0d418517a8ea3f
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B06__M02_9e6y_s917_81ac270c0435	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B06__M02	9e6y	917	81ac270c0435cad7e0d057f11d60da2cbedd65b1c9effa82c982e568b9dc38ca
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B08__M02_8x6b_s917_29bc971003a4	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B08__M02	8x6b	917	29bc971003a41b6e5d10203fb84b9fed7fb897c097de438a9d441c9e95537464
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B08__M02_9e6y_s917_1744ee221d25	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B08__M02	9e6y	917	1744ee221d25c29f50ebadbe1e5e5aebca3f279f9ddbe42ef791cb2cf591553b
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B09__M01_8x6b_s917_30aa0a9c8105	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B09__M01	8x6b	917	30aa0a9c8105b7b16a7304c991c36dd6d4dc3775b2966c6fd98a8ff3d667a141
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B09__M01_9e6y_s917_e8961085b063	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B09__M01	9e6y	917	e8961085b063eeb679792afbe5aa01845bad912b037c8bf155422b4b865bbce5
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B06__M02_8x6b_s917_64b6e0594c2b	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B06__M02	8x6b	917	64b6e0594c2b97950ae7392949e549d88718e660ccfb62e51090061fdf4fe1dc
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B06__M02_9e6y_s917_4b193aed330d	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B06__M02	9e6y	917	4b193aed330d61564dd7ba5cd5a958098fc2cf689823b8eb096ae52ccb692805
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__A_CENTER__H3__B03__M01_8x6b_s1931_3b4948e1e600	V29_RF__RFV1__PLDNANO_VHH_00874__A_CENTER__H3__B03__M01	8x6b	1931	3b4948e1e600e2a0cf52d4df7b5f2bdddd333b93423bae87e32828c36f3e7b6a
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__A_CENTER__H3__B03__M01_9e6y_s1931_a700a304eed8	V29_RF__RFV1__PLDNANO_VHH_00874__A_CENTER__H3__B03__M01	9e6y	1931	a700a304eed8a8aa68c46ce1a090d000a70a792f3cbaeb9c43c05a2fb707e1d2
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B02__M00_8x6b_s1931_d0011b809e0d	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B02__M00	8x6b	1931	d0011b809e0d5441b7f2d16ad3fddf9e31a19493bbbbc16fe996bb4a92011d1f
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B02__M00_9e6y_s1931_4798565fa593	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B02__M00	9e6y	1931	4798565fa5939e5cf5de40bf02d2169f89b9d9e8f6ccfa67f1184c5a9fe77014
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B10__M00_8x6b_s917_fd4999cbe35b	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B10__M00	8x6b	917	fd4999cbe35b239d4de603229f059a2d5788e75e3a8f5837f9bfd604711354bf
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B10__M00_9e6y_s917_72a37dc4ef58	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B10__M00	9e6y	917	72a37dc4ef58017c0ddc9953a8d1147bee903b086e2546f23a97a961d3a44d92
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B00__M02_8x6b_s917_6712664908dc	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B00__M02	8x6b	917	6712664908dcab300d8e6c20705ceb46b852d767c46ecb8da3a93e8b0fbc5607
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B00__M02_9e6y_s917_30063d5e9fd1	V29_RF__RFV1__PLDNANO_VHH_00874__C_CROSS__H3__B00__M02	9e6y	917	30063d5e9fd1e0bf9755d8c5f36eb6a79a584fc45b97e95d35de9bf63d2748d0
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B01__M01_8x6b_s917_75bff0486ddb	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B01__M01	8x6b	917	75bff0486ddb4aff8ad4cd09551478f389401e9ea992a735a334f0305ae7ba39
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B01__M01_9e6y_s917_e307e8c7c888	V29_RF__RFV1__PLDNANO_VHH_00874__B_LOWER__H3__B01__M01	9e6y	917	e307e8c7c8883e8ec6c1644bff2a3e2e41cffb9b7aa06b179082b866c6bab3a8
CANDIDATE_V29_GEN__C0502__4150C0132D71C9BB_8x6b_s1931_8200a80ed388	V29_GEN__C0502__4150C0132D71C9BB	8x6b	1931	8200a80ed388b69bf18672a42ffe0cdbbeba37097cd8e1796a301190016cd41b
CANDIDATE_V29_GEN__C0502__4150C0132D71C9BB_9e6y_s1931_1151abeb9833	V29_GEN__C0502__4150C0132D71C9BB	9e6y	1931	1151abeb98332c602064bfacbe42550b6fcd259ae1398eeef7b5786fbde1b2ec
CANDIDATE_V29_GEN__C0502__4150C0132D71C9BB_8x6b_s917_93f26f1ab606	V29_GEN__C0502__4150C0132D71C9BB	8x6b	917	93f26f1ab606826b4661ef8e1e68fc0f19e1615b8c519d2bdfb2a11d17a5d783
CANDIDATE_V29_GEN__C0502__4150C0132D71C9BB_9e6y_s917_139f94784f76	V29_GEN__C0502__4150C0132D71C9BB	9e6y	917	139f94784f76af918c3c91cfbd3787e79dab712df244d80cf87b8307cb451bbd
CANDIDATE_V29_GEN__C0502__DEA54D7162174E1A_8x6b_s917_6082abfe5691	V29_GEN__C0502__DEA54D7162174E1A	8x6b	917	6082abfe5691cc2d1daf53d775850803c91031a10ff246f06278a3a3ab7ca92c
CANDIDATE_V29_GEN__C0502__DEA54D7162174E1A_9e6y_s917_586f6d5d7878	V29_GEN__C0502__DEA54D7162174E1A	9e6y	917	586f6d5d787829e89d978b1a2744934b10ac0ba7f86ea80619a15adf461cb4be
CANDIDATE_V29_GEN__C0502__514025E86727B6B5_8x6b_s917_94ecdf2d3632	V29_GEN__C0502__514025E86727B6B5	8x6b	917	94ecdf2d3632335218b48b02c62cf02dbd55419a50c9048a2266d2ad9206e562
CANDIDATE_V29_GEN__C0502__514025E86727B6B5_9e6y_s917_413feeb2d691	V29_GEN__C0502__514025E86727B6B5	9e6y	917	413feeb2d691ac43f8ecccddf0ea537cca7316bb9a1c03b72143f43c8f8fa2c0
CANDIDATE_V29_GEN__C0502__60A2BDAC32C5B5CA_8x6b_s917_3b011f514c2c	V29_GEN__C0502__60A2BDAC32C5B5CA	8x6b	917	3b011f514c2c66d908749a8059b743973911129275f920fb15ae243bd5446925
CANDIDATE_V29_GEN__C0502__60A2BDAC32C5B5CA_9e6y_s917_5ace5afba81c	V29_GEN__C0502__60A2BDAC32C5B5CA	9e6y	917	5ace5afba81c3c97f1704ed0ea68258ff69bd2430975ed474afb1a86478b9928
CANDIDATE_V29_GEN__C0502__0AA207D51F45ADBA_8x6b_s917_c85341c6783d	V29_GEN__C0502__0AA207D51F45ADBA	8x6b	917	c85341c6783da54ddde1f19fa4a9d40c3ee2c853e0fc3d68fc1bfa355e3b0c54
CANDIDATE_V29_GEN__C0502__0AA207D51F45ADBA_9e6y_s917_56b11beafcfa	V29_GEN__C0502__0AA207D51F45ADBA	9e6y	917	56b11beafcfac22acfff4cf9117c0a0d8da4d457b3b1bade6cdecfd7e44bff0b
CANDIDATE_V29_GEN__C0502__6E5A7D7BDDC7EFBA_8x6b_s917_ab7dec29f9ca	V29_GEN__C0502__6E5A7D7BDDC7EFBA	8x6b	917	ab7dec29f9ca905a9c52e78a57aae32891115f7bc218156e6e78c138f6c5104a
CANDIDATE_V29_GEN__C0502__6E5A7D7BDDC7EFBA_9e6y_s917_14510b8268d5	V29_GEN__C0502__6E5A7D7BDDC7EFBA	9e6y	917	14510b8268d56e67c24d97a2ce8112ac3ac061a228daa39f13f3a3bd7851d6ee
CANDIDATE_V29_GEN__C0502__CCDD6A803E0FA9CB_8x6b_s917_badca805f57b	V29_GEN__C0502__CCDD6A803E0FA9CB	8x6b	917	badca805f57b3e3a45d6db1b5dd294d45b28b88930a9b60dcd75410f6a0595c4
CANDIDATE_V29_GEN__C0502__CCDD6A803E0FA9CB_9e6y_s917_14531c70ea4f	V29_GEN__C0502__CCDD6A803E0FA9CB	9e6y	917	14531c70ea4fedfb7c61c4d4e785af7140cec6a9ecd1ecf5e5037d7bc1d4bdb4
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__B_LOWER__H3__B05__M01_8x6b_s917_aaa3ac2e0786	V29_RF__RFV1__PLDNANO_VHH_00866__B_LOWER__H3__B05__M01	8x6b	917	aaa3ac2e07865c82716383dabedc64e1f456554ecc71d4d563ae376eb3ffcf5c
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__B_LOWER__H3__B05__M01_9e6y_s917_76b1b2d84947	V29_RF__RFV1__PLDNANO_VHH_00866__B_LOWER__H3__B05__M01	9e6y	917	76b1b2d84947bafe5274902d31f591b7731134be3f14ede127141f13ab01f8c6
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B08__M02_8x6b_s917_4f58d2d32dbf	V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B08__M02	8x6b	917	4f58d2d32dbf453d4ebdd861e7fb7ad2a2f737599af7f5ab9f3153fae0d2931b
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B08__M02_9e6y_s917_4ac30047fb29	V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B08__M02	9e6y	917	4ac30047fb2911df08c2508376c1d9c41f28205506ecfade22f2e0a5a413b23f
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M00_8x6b_s1931_2fc4bbacdf33	V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M00	8x6b	1931	2fc4bbacdf3368b0841cb9d76e9aa61cada4d521038b26922c5432e72b7ef33c
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M00_9e6y_s1931_f6bbd1853433	V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M00	9e6y	1931	f6bbd18534334e2c583a862d597a87908648ced749d5bbb54c2bffd2f5cbce9d
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__A_CENTER__H3__B03__M00_8x6b_s917_6175cd90a713	V29_RF__RFV1__PLDNANO_VHH_00866__A_CENTER__H3__B03__M00	8x6b	917	6175cd90a7133b2253ac44ad4b80c613acb4177e82e47b74543fc87cf90d8601
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__A_CENTER__H3__B03__M00_9e6y_s917_0a7996f8b9cf	V29_RF__RFV1__PLDNANO_VHH_00866__A_CENTER__H3__B03__M00	9e6y	917	0a7996f8b9cf25cf6d81cc761e0059a972ecd7578ae55537504d3dec8c5939be
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__B_LOWER__H3__B09__M00_8x6b_s917_5311468484ad	V29_RF__RFV1__PLDNANO_VHH_00866__B_LOWER__H3__B09__M00	8x6b	917	5311468484ade478c223ab1b90fb376fea4ac6c2793656dd886ec3041bb3dcea
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__B_LOWER__H3__B09__M00_9e6y_s917_27d39c0a22a9	V29_RF__RFV1__PLDNANO_VHH_00866__B_LOWER__H3__B09__M00	9e6y	917	27d39c0a22a9af5ca69c13c9c2f8a4e4942a8fb2d1bf7869439bc7dba304dd20
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M02_8x6b_s917_2b9a13e75760	V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M02	8x6b	917	2b9a13e75760a0b6b8f37bde6b9cfb8973fcfa646faee23eb4bf5e13c16bc5eb
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M02_9e6y_s917_27fe2fe7a8f0	V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M02	9e6y	917	27fe2fe7a8f05bffc0cddaba17aed6b159b59e68c6ecbd9d9e0ea9217f991af8
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__A_CENTER__H3__B10__M00_8x6b_s917_781ecd367478	V29_RF__RFV1__PLDNANO_VHH_00866__A_CENTER__H3__B10__M00	8x6b	917	781ecd367478f92c7af9acc132b8078d32ea91b46494f135f0b36132bdcfd068
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__A_CENTER__H3__B10__M00_9e6y_s917_6d2c00b4e194	V29_RF__RFV1__PLDNANO_VHH_00866__A_CENTER__H3__B10__M00	9e6y	917	6d2c00b4e194b4b515c496d6f778fdd2886b22c2f0ba075629e075b4b3cba251
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B01__M02_8x6b_s917_695c38d2e71d	V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B01__M02	8x6b	917	695c38d2e71d0a96b7f5a597b210658a884595c032460d42f3d5e511c20d06e3
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B01__M02_9e6y_s917_62cd385ffcbd	V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B01__M02	9e6y	917	62cd385ffcbd95b45cf196b0a4bfc31a98f78d4f60cda68bf2dffc6e1a22483f
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M01_8x6b_s917_54520417d6e4	V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M01	8x6b	917	54520417d6e424293ceb2cba2eddbcc52fa6a959f47a836b71e17a8e16a588c5
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M01_9e6y_s917_c70345f34c42	V29_RF__RFV1__PLDNANO_VHH_00866__C_CROSS__H3__B00__M01	9e6y	917	c70345f34c4239fe6b4bdace6e0561004d2148b7951eb27d043588a25a5a2e00
CANDIDATE_V29_GEN__C0495__BA4CF3E75AAB6044_8x6b_s917_56cc709f4836	V29_GEN__C0495__BA4CF3E75AAB6044	8x6b	917	56cc709f4836b67369c74ff453cc32d17619e02ad9cb668db63c8b5643031f76
CANDIDATE_V29_GEN__C0495__BA4CF3E75AAB6044_9e6y_s917_8c0c550834f4	V29_GEN__C0495__BA4CF3E75AAB6044	9e6y	917	8c0c550834f4e91cb41b9df0f92de55d37301c60c837f661b433bb792710f3fc
CANDIDATE_V29_GEN__C0495__D09840B6922F88FE_8x6b_s917_54401ad2bf12	V29_GEN__C0495__D09840B6922F88FE	8x6b	917	54401ad2bf12c78525d149969abacdca042450a3b90eadf5f92e6b3af3def80e
CANDIDATE_V29_GEN__C0495__D09840B6922F88FE_9e6y_s917_93e6500b3d97	V29_GEN__C0495__D09840B6922F88FE	9e6y	917	93e6500b3d97f93b8a277a9807a9c48c5771e119fb31302e9e74bd4f572bab5b
CANDIDATE_V29_GEN__C0495__F6E0DD9741014B96_8x6b_s917_a5ac6def7b70	V29_GEN__C0495__F6E0DD9741014B96	8x6b	917	a5ac6def7b70bd6b7233e3ad783a7280ba4a0a118afdd4a700493d49f6593722
CANDIDATE_V29_GEN__C0495__F6E0DD9741014B96_9e6y_s917_633aba1ef1ee	V29_GEN__C0495__F6E0DD9741014B96	9e6y	917	633aba1ef1eefbee7340b61560b0e3eb0fe72d2e16644c57cb6a91cef3aaf5eb
CANDIDATE_V29_GEN__C0495__4E8BFF2B4780B8D0_8x6b_s1931_7f47ff19f0c1	V29_GEN__C0495__4E8BFF2B4780B8D0	8x6b	1931	7f47ff19f0c1e60d31eedc6d4039479ac1ff26a26ec257f19c58b140b86455f5
