job_id	entity_id	conformation	seed	job_hash
CANDIDATE_V29_GEN__C0102__3AF5E337548EEA7B_8x6b_s917_47ee61f19bca	V29_GEN__C0102__3AF5E337548EEA7B	8x6b	917	47ee61f19bcae64305b0bea8f7978a6d86a08e1fd5841184b5b0396859ce3961
CANDIDATE_V29_GEN__C0102__3AF5E337548EEA7B_9e6y_s917_d4d7348a2a56	V29_GEN__C0102__3AF5E337548EEA7B	9e6y	917	d4d7348a2a56e99fbfdb02fb0a570d972bcec793421adb2bee0daf7dfc72df58
CANDIDATE_V29_GEN__C0102__85C2CFEADF6CA2F2_8x6b_s917_0dcd4d8dff9e	V29_GEN__C0102__85C2CFEADF6CA2F2	8x6b	917	0dcd4d8dff9e1a098ff42dfaa4cdb4ca814e49891b3a6913dd4d9119aaec8446
CANDIDATE_V29_GEN__C0102__85C2CFEADF6CA2F2_9e6y_s917_bff1feb4cccd	V29_GEN__C0102__85C2CFEADF6CA2F2	9e6y	917	bff1feb4cccd8b4e96ad3b0db9b075eac27b811280a09d4cf26abe4945fa4048
CANDIDATE_V29_GEN__C0102__0175139C5D0683F6_8x6b_s1931_e2aad5393d5a	V29_GEN__C0102__0175139C5D0683F6	8x6b	1931	e2aad5393d5a8ffde24fc35056fe69dc8551ddb8eb9d4a58173df9d5bae94ad2
CANDIDATE_V29_GEN__C0102__0175139C5D0683F6_9e6y_s1931_8c2d4d5359be	V29_GEN__C0102__0175139C5D0683F6	9e6y	1931	8c2d4d5359be53e6ba7a79ba1158701d6123742361b8df5da2237240d05b0365
CANDIDATE_V29_GEN__C0102__0175139C5D0683F6_8x6b_s917_73a28437bf79	V29_GEN__C0102__0175139C5D0683F6	8x6b	917	73a28437bf7945bf9f799fa82a401cb93fc026dd5359c4b130c8a8642346f662
CANDIDATE_V29_GEN__C0102__0175139C5D0683F6_9e6y_s917_22054aec42ae	V29_GEN__C0102__0175139C5D0683F6	9e6y	917	22054aec42ae3ada72b977f9dcba14e77a7aa52428282afdd0fac9792807bd75
CANDIDATE_V29_GEN__C0102__EDF464D6E90F40EC_8x6b_s917_83d1e5ec64ed	V29_GEN__C0102__EDF464D6E90F40EC	8x6b	917	83d1e5ec64ed79364b4189960b1ca6dd1b62373f1f0a7d4cc1d4a5d8a6534ed2
CANDIDATE_V29_GEN__C0102__EDF464D6E90F40EC_9e6y_s917_22eeb3adcf83	V29_GEN__C0102__EDF464D6E90F40EC	9e6y	917	22eeb3adcf83b2f12d55f7f8f45828fe964f2d30b192946370ac4f5ff863c00f
CANDIDATE_V29_GEN__C0102__93F2071A51809AD2_8x6b_s3253_3ef32f992ede	V29_GEN__C0102__93F2071A51809AD2	8x6b	3253	3ef32f992ede158fca55f25f7bfbb6f98eda3eb39d1f890130e91eaadb3dd49b
CANDIDATE_V29_GEN__C0102__93F2071A51809AD2_9e6y_s3253_7ecfe33ffd68	V29_GEN__C0102__93F2071A51809AD2	9e6y	3253	7ecfe33ffd68c27ded7b99dd8092da92d718963c47aaf4e7fa867ca8d130ed46
CANDIDATE_V29_GEN__C0102__93F2071A51809AD2_8x6b_s1931_8471390b43ea	V29_GEN__C0102__93F2071A51809AD2	8x6b	1931	8471390b43eae0e3568bf8562308efca54d84fcec4e1ca25c672b1b64c7672b1
CANDIDATE_V29_GEN__C0102__93F2071A51809AD2_9e6y_s1931_4a250dff39f9	V29_GEN__C0102__93F2071A51809AD2	9e6y	1931	4a250dff39f9a437eaa46a075903b2cc9d63be6eaf43049f9bf58765ddfea52c
CANDIDATE_V29_GEN__C0102__CF7206452CD60735_8x6b_s917_559185370934	V29_GEN__C0102__CF7206452CD60735	8x6b	917	5591853709342d79c1ea1a8a744f225d6f3f4e014ab9f4103a7f7cd67d15fcba
CANDIDATE_V29_GEN__C0102__CF7206452CD60735_9e6y_s917_b84f93481223	V29_GEN__C0102__CF7206452CD60735	9e6y	917	b84f934812230f7e64307e57e29178cef913d4f0ecf24a6149834758b9cf939f
CANDIDATE_V29_GEN__C0102__4760EB4A9FCC82AD_8x6b_s917_becc20196dd8	V29_GEN__C0102__4760EB4A9FCC82AD	8x6b	917	becc20196dd81c353f0d682409030c8545874a41c1ca8354df3c86dea5922175
CANDIDATE_V29_GEN__C0102__4760EB4A9FCC82AD_9e6y_s917_0b77a7015dc6	V29_GEN__C0102__4760EB4A9FCC82AD	9e6y	917	0b77a7015dc6b2a7f6108f405867e6d6a10f194ef15154730be977a51b2129c3
CANDIDATE_V29_GEN__C0102__6F83793FD490C07D_8x6b_s917_e55c272fbdb7	V29_GEN__C0102__6F83793FD490C07D	8x6b	917	e55c272fbdb78dd9b1bf6c72bf541a44f34269c8fa556c6b26f94fe4af8c7df5
CANDIDATE_V29_GEN__C0102__6F83793FD490C07D_9e6y_s917_95c6ae1a838d	V29_GEN__C0102__6F83793FD490C07D	9e6y	917	95c6ae1a838d6c8b732da16670bdaff7640410ba039631768f1835b5671ff2cc
CANDIDATE_V29_GEN__C0102__6876782126DD9801_8x6b_s1931_50ce91050906	V29_GEN__C0102__6876782126DD9801	8x6b	1931	50ce91050906fb34da7f61dccfd535bfe9d1acd3bd756c0bef56ed9cab70eb99
CANDIDATE_V29_GEN__C0102__6876782126DD9801_9e6y_s1931_6397124b1482	V29_GEN__C0102__6876782126DD9801	9e6y	1931	6397124b1482dcef4f386e0d89d2d637077e3d6ec279409fb7c5ad5e037c61a6
CANDIDATE_V29_GEN__C0102__6876782126DD9801_8x6b_s917_3590d99f675d	V29_GEN__C0102__6876782126DD9801	8x6b	917	3590d99f675da83c51fcc5f98cd4b69f9ac2bfa6e6d2b4d1dcdc20f31011e906
CANDIDATE_V29_GEN__C0102__6876782126DD9801_9e6y_s917_56e44ad29b68	V29_GEN__C0102__6876782126DD9801	9e6y	917	56e44ad29b680787141262cb47cbb8033609bc68c7942ce229927fcc0e722c68
CANDIDATE_V29_GEN__C0102__A0E9EEDA4A92BEDD_8x6b_s917_a480b548413d	V29_GEN__C0102__A0E9EEDA4A92BEDD	8x6b	917	a480b548413d7c1b0fe9a3d367973e9e7e272fd125ea5a81f385cf8697cacf56
CANDIDATE_V29_GEN__C0102__A0E9EEDA4A92BEDD_9e6y_s917_8633c43902ac	V29_GEN__C0102__A0E9EEDA4A92BEDD	9e6y	917	8633c43902ac12ee27988bfbeed20b5e9a894c8e6b1d4fb387eded94f1aca75d
CANDIDATE_V29_GEN__C0102__055DC77E2A5426DD_8x6b_s917_6cb876a665b6	V29_GEN__C0102__055DC77E2A5426DD	8x6b	917	6cb876a665b667a75fd588eed709b87b14631262dbf89aa204edd5c8de17a5dc
CANDIDATE_V29_GEN__C0102__055DC77E2A5426DD_9e6y_s917_e8ba19d3281e	V29_GEN__C0102__055DC77E2A5426DD	9e6y	917	e8ba19d3281e6dde52bc3daf2dfed97ae38b803441a4485ff29ce02acdbf1383
CANDIDATE_V29_GEN__C0090__517132A1D80452DB_8x6b_s917_4aca0d5f820d	V29_GEN__C0090__517132A1D80452DB	8x6b	917	4aca0d5f820da32a18f8669d1f24d972c32c76d1e35ef603ab7294bb08fb5dff
CANDIDATE_V29_GEN__C0090__517132A1D80452DB_9e6y_s917_90176b4a7ac9	V29_GEN__C0090__517132A1D80452DB	9e6y	917	90176b4a7ac9ed3662273d3be9e56027a047cf2652f15e017cb7f4495ba42367
CANDIDATE_V29_GEN__C0090__21C1617AE21A77E9_8x6b_s917_74dc6d2904f3	V29_GEN__C0090__21C1617AE21A77E9	8x6b	917	74dc6d2904f3a14924957b3a591868976824258d9df1e868b7d23a7f802d1e82
CANDIDATE_V29_GEN__C0090__21C1617AE21A77E9_9e6y_s917_2a26744d5531	V29_GEN__C0090__21C1617AE21A77E9	9e6y	917	2a26744d5531c21ce79888a76380264d5f8df290ad8585fd5e955af1fc2ad6bd
CANDIDATE_V29_GEN__C0090__7DBFD7F974878B00_8x6b_s917_5150a635ddfd	V29_GEN__C0090__7DBFD7F974878B00	8x6b	917	5150a635ddfd1887bc370d360b6c0cb344b63e7216f84334944c70952a558e61
CANDIDATE_V29_GEN__C0090__7DBFD7F974878B00_9e6y_s917_7b9bdeb2006e	V29_GEN__C0090__7DBFD7F974878B00	9e6y	917	7b9bdeb2006ea576a72bb861b569788ed8148d1d626568a6f71d44d9bb43e24a
CANDIDATE_V29_GEN__C0090__F9C9B44F25F35357_8x6b_s1931_1b3cb78c6325	V29_GEN__C0090__F9C9B44F25F35357	8x6b	1931	1b3cb78c63259ad78349345bb7ff23e8e5f932c69a74e6a7b5f74c003aad0822
CANDIDATE_V29_GEN__C0090__F9C9B44F25F35357_9e6y_s1931_f90e17c0e87d	V29_GEN__C0090__F9C9B44F25F35357	9e6y	1931	f90e17c0e87d8f1e2f622e82efcf2a550056605862d703466b8ab44b376c777c
CANDIDATE_V29_GEN__C0090__C54861DFD74A3896_8x6b_s917_1c6bb071e042	V29_GEN__C0090__C54861DFD74A3896	8x6b	917	1c6bb071e04266452098ff919d4c4c55db07cc24269ab8b03bbd74a40848ad8d
CANDIDATE_V29_GEN__C0090__C54861DFD74A3896_9e6y_s917_9aa00721a52d	V29_GEN__C0090__C54861DFD74A3896	9e6y	917	9aa00721a52d6efa59b1163d0772251bf45dacd8b3baea2964e5eb089a366555
CANDIDATE_V29_GEN__C0090__C48F8F4381400E47_8x6b_s3253_79ce60a57f02	V29_GEN__C0090__C48F8F4381400E47	8x6b	3253	79ce60a57f02f813f124c7e64a67d0ecc8467295045ce7c2ad12e968e9d45251
CANDIDATE_V29_GEN__C0090__C48F8F4381400E47_9e6y_s3253_785e77791b3b	V29_GEN__C0090__C48F8F4381400E47	9e6y	3253	785e77791b3b669912cbdbfa5048a0f73552655a3d6a8746a7924bdb9872562b
CANDIDATE_V29_GEN__C0090__C48F8F4381400E47_8x6b_s1931_0f78c3307645	V29_GEN__C0090__C48F8F4381400E47	8x6b	1931	0f78c3307645a434948226d94622a52c9a932ed99d0786a1daa986d67e7d9db3
CANDIDATE_V29_GEN__C0090__C48F8F4381400E47_9e6y_s1931_5ec7211aa1ef	V29_GEN__C0090__C48F8F4381400E47	9e6y	1931	5ec7211aa1ef3174ea5c31857afc53b97d8f7eb9cf6a417df23181f75be1687b
CANDIDATE_V29_GEN__C0090__C48F8F4381400E47_8x6b_s917_e5bd589c516c	V29_GEN__C0090__C48F8F4381400E47	8x6b	917	e5bd589c516cf8d1e4b1e0209c0ae41f1cd7209fceb42a7cd412665b12489bf1
CANDIDATE_V29_GEN__C0090__C48F8F4381400E47_9e6y_s917_6ab1ec1d23f0	V29_GEN__C0090__C48F8F4381400E47	9e6y	917	6ab1ec1d23f051a3a9744e2dbe96489c11b029ef050306a8ef87f16012645734
CANDIDATE_V29_GEN__C0090__5FC34DBAF2D4F6C2_8x6b_s917_1db56ec50578	V29_GEN__C0090__5FC34DBAF2D4F6C2	8x6b	917	1db56ec5057811c6146dcefa62ff63f3581ab1736c8812142c40f5cd37b2b158
CANDIDATE_V29_GEN__C0090__5FC34DBAF2D4F6C2_9e6y_s917_33e155958c70	V29_GEN__C0090__5FC34DBAF2D4F6C2	9e6y	917	33e155958c7010f1fc1900e54a92fd1fdf6643bc4592b53f18997a4a6f2a6e61
CANDIDATE_V29_GEN__C0090__8F9ED200A87772B1_8x6b_s917_d140bfd16170	V29_GEN__C0090__8F9ED200A87772B1	8x6b	917	d140bfd1617083249af2d6c6ac5f30dbd0b6c3fd1404f6b80ea6078ef3e94aca
CANDIDATE_V29_GEN__C0090__8F9ED200A87772B1_9e6y_s917_4a9dc77d2e7a	V29_GEN__C0090__8F9ED200A87772B1	9e6y	917	4a9dc77d2e7a5eaf9fbd8eb1af99ebbab3105096922e6eaf33e53ba3af914ba1
CANDIDATE_V29_GEN__C0090__794A6CF27EA7F167_8x6b_s917_168072200c5d	V29_GEN__C0090__794A6CF27EA7F167	8x6b	917	168072200c5d4dc1e63074d9a43d7bd111ac2e37c641bc6fb73ee53026c0b825
CANDIDATE_V29_GEN__C0090__794A6CF27EA7F167_9e6y_s917_18a88164f670	V29_GEN__C0090__794A6CF27EA7F167	9e6y	917	18a88164f67068c20d0b84e8561386c377f3ff0c10e514d320b8fd002b9b2f46
CANDIDATE_V29_GEN__C0090__E8956B17F8EF4039_8x6b_s917_f72c7072d407	V29_GEN__C0090__E8956B17F8EF4039	8x6b	917	f72c7072d40753bbd148643b6d6f1eee0aebe8f013a6286e9bd3e7742f4dfcb3
CANDIDATE_V29_GEN__C0090__E8956B17F8EF4039_9e6y_s917_5a627e353b96	V29_GEN__C0090__E8956B17F8EF4039	9e6y	917	5a627e353b96882b82e567a9939d4894e6e73f67584b387c2aa43dacaab68233
CANDIDATE_V29_GEN__C0090__ADB66F3A57644C50_8x6b_s917_e7e878460931	V29_GEN__C0090__ADB66F3A57644C50	8x6b	917	e7e8784609315eaae9ddca74b8959a5add63f0a6de055ee29c6bfdb43bed4a6a
CANDIDATE_V29_GEN__C0090__ADB66F3A57644C50_9e6y_s917_817a67fe5872	V29_GEN__C0090__ADB66F3A57644C50	9e6y	917	817a67fe58722acea728b7749b8731c0094d2d566333f47af24c4fab750d8957
CANDIDATE_V29_GEN__C0090__836995DDF0A404B9_8x6b_s917_c0a1a2364b8c	V29_GEN__C0090__836995DDF0A404B9	8x6b	917	c0a1a2364b8c8db543ab86663f580c31e9eba5afc8c448993115ff1286ac8e1f
CANDIDATE_V29_GEN__C0090__836995DDF0A404B9_9e6y_s917_3f5642726b3d	V29_GEN__C0090__836995DDF0A404B9	9e6y	917	3f5642726b3d0f523e310c2a3141888f4010c0eb1e83fe319056b316085ca07b
CANDIDATE_V29_GEN__C0090__A0FCD7A7BB6B80AA_8x6b_s917_5ccb216555bf	V29_GEN__C0090__A0FCD7A7BB6B80AA	8x6b	917	5ccb216555bf64aeef587b9d4e80e1c374f59732632275701094ec143062acc4
CANDIDATE_V29_GEN__C0090__A0FCD7A7BB6B80AA_9e6y_s917_a4db85c19ee1	V29_GEN__C0090__A0FCD7A7BB6B80AA	9e6y	917	a4db85c19ee1dd7836b91c9411df2408db561acff9b16cd6f82f1c1c8035fbc8
CANDIDATE_V29_GEN__C0090__37930AC934FD00EE_8x6b_s917_7afb8c1cb256	V29_GEN__C0090__37930AC934FD00EE	8x6b	917	7afb8c1cb256d55baf23bfeb58af50b2583d603b819993ae99d92ced947c3ac7
CANDIDATE_V29_GEN__C0090__37930AC934FD00EE_9e6y_s917_275d18eda4eb	V29_GEN__C0090__37930AC934FD00EE	9e6y	917	275d18eda4eb5341cd88bcb745a0682dc4e6279020604acd527bd6b99df2aa5e
CANDIDATE_V29_GEN__C0086__3E1591FB4BE07504_8x6b_s917_4b09077ec9db	V29_GEN__C0086__3E1591FB4BE07504	8x6b	917	4b09077ec9db87752a95162c2470e61ebd6f6de8f13ca941f892dc7fd6d069e8
CANDIDATE_V29_GEN__C0086__3E1591FB4BE07504_9e6y_s917_2c4419a5a510	V29_GEN__C0086__3E1591FB4BE07504	9e6y	917	2c4419a5a51000baf9d72d330e4e95f63d17fa34a9bfad52c72c42b9d43feae1
CANDIDATE_V29_GEN__C0086__EB8B40B33432BB2F_8x6b_s1931_b8cf2ba1d00e	V29_GEN__C0086__EB8B40B33432BB2F	8x6b	1931	b8cf2ba1d00e9128a10e951d2bf36ba5c1f6bcd97b7f03d85164f729ad71cd1b
CANDIDATE_V29_GEN__C0086__EB8B40B33432BB2F_9e6y_s1931_abf72b4e4dbb	V29_GEN__C0086__EB8B40B33432BB2F	9e6y	1931	abf72b4e4dbba02baee65705eb7fb2602b53ef562f2dc93c0e741747e344ae48
CANDIDATE_V29_GEN__C0086__530A4E91E6C51AA0_8x6b_s917_2935899869d2	V29_GEN__C0086__530A4E91E6C51AA0	8x6b	917	2935899869d20a10070cb93c40cf8072e687a6e32db48be54c15dd4102892e20
CANDIDATE_V29_GEN__C0086__530A4E91E6C51AA0_9e6y_s917_485bb6346439	V29_GEN__C0086__530A4E91E6C51AA0	9e6y	917	485bb6346439728841188eaae10ac8be1789e21b18b32813bfbb3f26d5a3c2cb
CANDIDATE_V29_GEN__C0086__28DB84C3280A3239_8x6b_s917_941f0192377e	V29_GEN__C0086__28DB84C3280A3239	8x6b	917	941f0192377eb90f80ca54ca1423a9bdbd281eeacc2ad1160aa85a8178f8048c
CANDIDATE_V29_GEN__C0086__28DB84C3280A3239_9e6y_s917_fb8fabbc4631	V29_GEN__C0086__28DB84C3280A3239	9e6y	917	fb8fabbc4631e37a67be48dfc2533c620ec26542a3c7d8e04453331120d2d14b
CANDIDATE_V29_GEN__C0086__5FA5BAEE1AC5E922_8x6b_s917_1ee73429a167	V29_GEN__C0086__5FA5BAEE1AC5E922	8x6b	917	1ee73429a167693aff0a772eecb85bd116043e02badb5e0c299ad5bf5df989c9
CANDIDATE_V29_GEN__C0086__5FA5BAEE1AC5E922_9e6y_s917_7c670fb8625d	V29_GEN__C0086__5FA5BAEE1AC5E922	9e6y	917	7c670fb8625dd75d66831726ed67013370c756a404dc4d7802980cb3d47738b0
CANDIDATE_V29_GEN__C0086__63E5F56EB910FE42_8x6b_s1931_1af88c19fc9d	V29_GEN__C0086__63E5F56EB910FE42	8x6b	1931	1af88c19fc9d1240316a0db203d915559867c3d11494c1f02323eef882540b07
CANDIDATE_V29_GEN__C0086__63E5F56EB910FE42_9e6y_s1931_2e248aab5072	V29_GEN__C0086__63E5F56EB910FE42	9e6y	1931	2e248aab507246881a702da02610b88c44a9b0b08d8eefba5deea279b0c5d3a7
CANDIDATE_V29_GEN__C0086__63E5F56EB910FE42_8x6b_s917_712501747bc7	V29_GEN__C0086__63E5F56EB910FE42	8x6b	917	712501747bc7bffd637eacaf7ee732218e19988e70bc2b33f7bfdf7742b81f56
CANDIDATE_V29_GEN__C0086__63E5F56EB910FE42_9e6y_s917_1ab60d2b9f8c	V29_GEN__C0086__63E5F56EB910FE42	9e6y	917	1ab60d2b9f8c3b81652cfdd90a2c37025614514830b4077205a1307a94129151
CANDIDATE_V29_GEN__C0086__48E5A666D10D07A5_8x6b_s917_1b4430224216	V29_GEN__C0086__48E5A666D10D07A5	8x6b	917	1b4430224216835f7d363be511e78c400286cc9cef564f871b545f637a94a2cc
CANDIDATE_V29_GEN__C0086__48E5A666D10D07A5_9e6y_s917_763b2b8677ac	V29_GEN__C0086__48E5A666D10D07A5	9e6y	917	763b2b8677ac89d6dec2a0d424b7974f45f2b25215fe38758881b900206893c8
CANDIDATE_V29_GEN__C0086__07E36118F2806ADE_8x6b_s917_356ddd453aa0	V29_GEN__C0086__07E36118F2806ADE	8x6b	917	356ddd453aa0133d18e1c66cb00c22a9bdaa112089ba6d4350f5259c8aed05b1
CANDIDATE_V29_GEN__C0086__07E36118F2806ADE_9e6y_s917_ade519506b75	V29_GEN__C0086__07E36118F2806ADE	9e6y	917	ade519506b7562be994e1eb4a2716c50dd7d0a6b3f6ed8ecc9ae9c9d914ba181
CANDIDATE_V29_GEN__C0086__528A6E90C5BAEFBE_8x6b_s917_6047770693ee	V29_GEN__C0086__528A6E90C5BAEFBE	8x6b	917	6047770693ee8cbd81cd03a54b5352be9dd733e3406ea01eadfc9398b92c53b2
CANDIDATE_V29_GEN__C0086__528A6E90C5BAEFBE_9e6y_s917_0ee7ef812d30	V29_GEN__C0086__528A6E90C5BAEFBE	9e6y	917	0ee7ef812d30a18028708907b1e11b16cb4782b95760afa0ce2f105c73fc2adb
CANDIDATE_V29_GEN__C0086__63386A544B5EAC71_8x6b_s1931_0ef93c4561f3	V29_GEN__C0086__63386A544B5EAC71	8x6b	1931	0ef93c4561f3a39e14e24dd28cbd1bd84388434681a8eacfa759966f1be1bf79
CANDIDATE_V29_GEN__C0086__63386A544B5EAC71_9e6y_s1931_0cc187fa6e75	V29_GEN__C0086__63386A544B5EAC71	9e6y	1931	0cc187fa6e759feb0a0b8767126dd73b16f94cf497dc97cf90753c23b98a19c9
CANDIDATE_V29_GEN__C0086__63386A544B5EAC71_8x6b_s917_7885b77e95d1	V29_GEN__C0086__63386A544B5EAC71	8x6b	917	7885b77e95d1264179d01359c26d80749aaf77024992e71cb74edfd2f8c0e311
CANDIDATE_V29_GEN__C0086__63386A544B5EAC71_9e6y_s917_d2a2a013183d	V29_GEN__C0086__63386A544B5EAC71	9e6y	917	d2a2a013183d427f5ed74efa81ab6c5325585d5473353c0dad25595ed4706883
CANDIDATE_V29_GEN__C0086__B810271E476B2B3B_8x6b_s917_5579f457e53d	V29_GEN__C0086__B810271E476B2B3B	8x6b	917	5579f457e53dee59e8aee4af411b3a26d07b343e4cda96bae2f3cc5764f7870e
CANDIDATE_V29_GEN__C0086__B810271E476B2B3B_9e6y_s917_f6015622b75f	V29_GEN__C0086__B810271E476B2B3B	9e6y	917	f6015622b75fffe0dcdad24bdc4d6a0ce8a8f5ab67360edf99c25fda9985c80a
CANDIDATE_V29_GEN__C0086__10A89A3B4D8D7FA7_8x6b_s917_9ab800667932	V29_GEN__C0086__10A89A3B4D8D7FA7	8x6b	917	9ab800667932f738a73f74b82a2e37c4224b26eb5bf9cd2df4485746a194e285
CANDIDATE_V29_GEN__C0086__10A89A3B4D8D7FA7_9e6y_s917_e25db7d66436	V29_GEN__C0086__10A89A3B4D8D7FA7	9e6y	917	e25db7d664367dfc3a0b080929ae393424e1153ea6dfdec00ab0cf83c7224af4
CANDIDATE_V29_GEN__C0086__55750A6697718E89_8x6b_s3253_31da839d4d12	V29_GEN__C0086__55750A6697718E89	8x6b	3253	31da839d4d128d9d0d600c805de8ced78d6b14856e9037b8bd8b1aa7957f5edf
CANDIDATE_V29_GEN__C0086__55750A6697718E89_9e6y_s3253_e0da9e622160	V29_GEN__C0086__55750A6697718E89	9e6y	3253	e0da9e6221601daaf3148021b74017d78bd75326425f6700c88f29abe8327859
CANDIDATE_V29_GEN__C0086__55750A6697718E89_8x6b_s917_4cca618ebe0c	V29_GEN__C0086__55750A6697718E89	8x6b	917	4cca618ebe0c15b7998081ce714a9a0c0d1184b88c6319903b6c5110992cf899
CANDIDATE_V29_GEN__C0086__55750A6697718E89_9e6y_s917_6e9359ed0f97	V29_GEN__C0086__55750A6697718E89	9e6y	917	6e9359ed0f97d8799786b23e228de80da71a14f56242b1064949ce77475e5755
CANDIDATE_V29_GEN__C0086__3F7C0C188BA7FD11_8x6b_s917_8463c13f4563	V29_GEN__C0086__3F7C0C188BA7FD11	8x6b	917	8463c13f456305e8b5cbe5b512e35d1b8c2b6a2035ac147d83a2d6aac1cbc2d7
CANDIDATE_V29_GEN__C0086__3F7C0C188BA7FD11_9e6y_s917_582f1c29daf5	V29_GEN__C0086__3F7C0C188BA7FD11	9e6y	917	582f1c29daf5b3d0d2cc461ba458250555368ff9f5303083f921ef05ee3712cc
CANDIDATE_V29_GEN__C0086__09EA294C91C5F7F9_8x6b_s1931_5dfa1043fd6c	V29_GEN__C0086__09EA294C91C5F7F9	8x6b	1931	5dfa1043fd6cc557ec26685c19dc0f52b9152b9a55ff9b9be5c93b4893d81cc0
CANDIDATE_V29_GEN__C0086__09EA294C91C5F7F9_9e6y_s1931_4609bb6d1462	V29_GEN__C0086__09EA294C91C5F7F9	9e6y	1931	4609bb6d1462c9fa612c5425a1c0a8d82f59e506128ba83806b094107f04b0b2
CANDIDATE_V29_GEN__C0086__09EA294C91C5F7F9_8x6b_s917_2fbd5de1778c	V29_GEN__C0086__09EA294C91C5F7F9	8x6b	917	2fbd5de1778c4e55428b5e9dfc6accc21d0f9e814191394aeb3abe90fde24011
CANDIDATE_V29_GEN__C0086__09EA294C91C5F7F9_9e6y_s917_a86607388d8e	V29_GEN__C0086__09EA294C91C5F7F9	9e6y	917	a86607388d8e314b4a9433d0fcf6fc71c91980205d90953b723e8ac93b61f097
CANDIDATE_V29_GEN__C0086__852C3C0B6762D508_8x6b_s917_e2f7de876eee	V29_GEN__C0086__852C3C0B6762D508	8x6b	917	e2f7de876eee32afddc62d408453f294d576cfb727b20b5bc1e4969631d562e0
CANDIDATE_V29_GEN__C0086__852C3C0B6762D508_9e6y_s917_8da707e1b6d4	V29_GEN__C0086__852C3C0B6762D508	9e6y	917	8da707e1b6d4033170dc0f0387f5cd1405b7f1ed5b50f2c55625395e36df187d
CANDIDATE_V29_GEN__C0086__AF38E41DDA430B25_8x6b_s917_1ebde7f496d1	V29_GEN__C0086__AF38E41DDA430B25	8x6b	917	1ebde7f496d1bc3ad1ad502fbbdec0ecb79e5e3efbda993a6da5283d35219599
CANDIDATE_V29_GEN__C0086__AF38E41DDA430B25_9e6y_s917_d0ef9d3c1f2a	V29_GEN__C0086__AF38E41DDA430B25	9e6y	917	d0ef9d3c1f2a6ff318f830ba8977c7aa0af71be0dffde22eb465c2ea561dbbd2
CANDIDATE_V29_GEN__C0086__9A0C63E760F5614B_8x6b_s917_f0ef33bd9d9a	V29_GEN__C0086__9A0C63E760F5614B	8x6b	917	f0ef33bd9d9a089d4b9c7add1baeb866d57117de9377bb24a347045c0bd8426a
CANDIDATE_V29_GEN__C0086__9A0C63E760F5614B_9e6y_s917_a3adbf19014c	V29_GEN__C0086__9A0C63E760F5614B	9e6y	917	a3adbf19014c23a450048979f645fd93ee0fed0740ab1e2224f601600f7c7b45
CANDIDATE_V29_GEN__C0086__482C13151BCB2ABB_8x6b_s917_d2f90e7aa863	V29_GEN__C0086__482C13151BCB2ABB	8x6b	917	d2f90e7aa8634c66a7427343caf2676182a53e3221d8b125ed37239fa636cc51
CANDIDATE_V29_GEN__C0086__482C13151BCB2ABB_9e6y_s917_acdfcc74000f	V29_GEN__C0086__482C13151BCB2ABB	9e6y	917	acdfcc74000f4c80804f5840309cdc794abbead2f163eee74de2146a3394f0ce
CANDIDATE_V29_GEN__C0086__76DA80F77B27059A_8x6b_s917_bf7aa865ad65	V29_GEN__C0086__76DA80F77B27059A	8x6b	917	bf7aa865ad658ab970afa05c60449307adf173fc7e5c591a048871755ea93c33
CANDIDATE_V29_GEN__C0086__76DA80F77B27059A_9e6y_s917_5c88950737a5	V29_GEN__C0086__76DA80F77B27059A	9e6y	917	5c88950737a56baf02ecfd9eaf42fd2e9cfebda1fcb5d30097aa006abb279c53
CANDIDATE_V29_GEN__C0086__00B4E4EC76A5EA2F_8x6b_s917_3fe95d760a47	V29_GEN__C0086__00B4E4EC76A5EA2F	8x6b	917	3fe95d760a4786d26eb92fabab5f21e55c4641e5ebf9bfd4e9ef39ec08d75b6d
CANDIDATE_V29_GEN__C0086__00B4E4EC76A5EA2F_9e6y_s917_827acaec49a1	V29_GEN__C0086__00B4E4EC76A5EA2F	9e6y	917	827acaec49a11ee8aba53815779ef91e3d3491b9f4becbc15981fe069aa7f2e8
CANDIDATE_V29_GEN__C0086__9BC2B249DCBA9347_8x6b_s917_5041379525f6	V29_GEN__C0086__9BC2B249DCBA9347	8x6b	917	5041379525f60f572cc283209a0a6f144fda6e98af80bb0e0680e9dfa60aa37c
CANDIDATE_V29_GEN__C0086__9BC2B249DCBA9347_9e6y_s917_d1dfba0440dd	V29_GEN__C0086__9BC2B249DCBA9347	9e6y	917	d1dfba0440ddc103372f86f8963818683414f21026e26935a52c41e776e3a433
CANDIDATE_V29_GEN__C0079__620D75ACC7698372_8x6b_s917_e82904bacac7	V29_GEN__C0079__620D75ACC7698372	8x6b	917	e82904bacac70a61378ccc7d9ee09a7ae3faaac3f47c883b0e071d63f3be2324
CANDIDATE_V29_GEN__C0079__620D75ACC7698372_9e6y_s917_41ff7efd64ee	V29_GEN__C0079__620D75ACC7698372	9e6y	917	41ff7efd64ee7d378aa4a4157b08abc6b9430fa71e407a43f5554194092f15d1
CANDIDATE_V29_GEN__C0079__74E1F91F61D73643_8x6b_s917_5ca6da73e5bb	V29_GEN__C0079__74E1F91F61D73643	8x6b	917	5ca6da73e5bb57172a62ab838f0f00481b6307b73c9764e490e102db2d65ed3f
