candidate_id	pose_name	pdb_sha256	proteinmpnn_nll_cdr13	proteinmpnn_loglik_cdr13	proteinmpnn_global_nll	score_npz_sha256
case02_pos_10_151H7	case02_pos_10_151H7__pose09__cluster_5_model_1	f67012f3b1d734d15d22b94628bbe664cc57edcc46c28762c55cfea720e827ac	2.2701075077056885	-2.2701075077056885	1.7837316989898682	d814d3c6e3db2a1818d31a2c4c05b674f09f8f5f978b2b8e909f129f23e8df3f
case02_pos_11_151H8	case02_pos_11_151H8__pose01__cluster_1_model_1	c828b5833658243c74b69317fba32c04a0d65b1345a565c9662a598cd765642f	2.71087384223938	-2.71087384223938	1.8285390138626099	c892bda061e7142815d85b585cf1600b86d2c8f4e34c2cf67bd078fa66a359d0
case02_pos_11_151H8	case02_pos_11_151H8__pose02__cluster_2_model_1	910d03fe03994b3077f19f5af29d4e49b71eaba6d3c6ad25dde8e04d882c8684	3.064243793487549	-3.064243793487549	1.8220195770263672	db175e4e86a6bd4bd4fd190e7c6a83b3fc432dc8e46b93ac33f2633dc463d3e0
case02_pos_11_151H8	case02_pos_11_151H8__pose03__cluster_2_model_2	c49876b9e9d21af1cbd2e2f7f31a9d1912a049d8e8b2e030ce6f1357361b4f3b	3.029505729675293	-3.029505729675293	1.7980375289916992	c2768c45b48ab93755b3ef5560166a957f0fc345c4231cc973ae1fb438c3ab91
case02_pos_11_151H8	case02_pos_11_151H8__pose04__cluster_2_model_3	dea2ac4611671c9f654642eb7ce64d498191de0d59b8251df4bb97bd1d3d84a2	2.854670763015747	-2.854670763015747	1.7578833103179932	294661e1b314153b14cef0b5a1e348724c4cfbdf9ae87ee7a075465d390f0301
case02_pos_11_151H8	case02_pos_11_151H8__pose05__cluster_2_model_4	038c1885c3edc1d16dd33e8a225db88bc18ccfd32c9e52e949a3ffe3f1f823c4	2.9387574195861816	-2.9387574195861816	1.7928327322006226	a21fdbb04de3e26a499832b2a5eb94b5d373ac5575fe38b247b4be6b45120e7f
case02_pos_11_151H8	case02_pos_11_151H8__pose06__cluster_3_model_1	499ae669c984a45dfa018abe22b70af76cb1713c812ba4e8e69332ed1a9f066b	3.101710319519043	-3.101710319519043	1.854504108428955	1882b2ce41df2458046a0d1c6ad944f5f3d4e03fad19dfa9508def83dc4e3db5
case02_pos_11_151H8	case02_pos_11_151H8__pose07__cluster_3_model_2	8e47c30f4aa0901efed4eea88a18debc165d34e5b832c9969797c21f536ee7ea	2.99078631401062	-2.99078631401062	1.7929824590682983	f454ed4fbebd4a1eebaaedbdb2700403d50b2d1d0872a59a8a2e545b6d4e0d90
case02_pos_11_151H8	case02_pos_11_151H8__pose08__cluster_4_model_1	fa0ca0ac2b3133699f1a911812bcfea18662a7f6c3a123ae2320813f9b7c7844	2.9107186794281006	-2.9107186794281006	1.7838075160980225	508bb086b6123dcfc9724b973c40cc175f41a7cc16fec6c81b45adeaf26658a3
case02_pos_11_151H8	case02_pos_11_151H8__pose09__cluster_5_model_1	4add30a7a71bbe5d1e605a0cde9098634fd46e413db4d392a4e06a2d23c5bdb8	3.043745279312134	-3.043745279312134	1.8267768621444702	fad0f1a4f5ce9793f41940d92dd0ef23a59f7bb91443b52cc0e01e41443ca599
