job_id	entity_id	conformation	seed	job_hash
CANDIDATE_V29_GEN__C0107__DBBBE9B91CA8BAA7_8x6b_s917_3acf61b8638b	V29_GEN__C0107__DBBBE9B91CA8BAA7	8x6b	917	3acf61b8638bedb8eccc0cdb5fe063bdb8a4d0a6b98c6ca9b681ebfbcf17fc30
CANDIDATE_V29_GEN__C0146__12B8392A7413E4E0_9e6y_s917_3ad72373793a	V29_GEN__C0146__12B8392A7413E4E0	9e6y	917	3ad72373793a0a7516f811778d4f8c7417d03e43f679b7f96c892c270d9debc6
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00107__A_CENTER__H1H3__B11__M02_8x6b_s917_3ad86c15c07b	V29_RF__RFV1__PLDNANO_VHH_00107__A_CENTER__H1H3__B11__M02	8x6b	917	3ad86c15c07b9872e6606f5b576c54539db66b51679ed3ca9d7deb2a721d6e6c
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00481__A_CENTER__H3__B04__M00_8x6b_s917_3aded7d362f7	V29_RF__RFV1__PLDNANO_VHH_00481__A_CENTER__H3__B04__M00	8x6b	917	3aded7d362f7b4f12ab4f9da3592ddca45a5994d6de50d81e21c142eb65903e7
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00312__A_CENTER__H1H3__B08__M00_8x6b_s917_3ae04ef767ef	V29_RF__RFV1__PLDNANO_VHH_00312__A_CENTER__H1H3__B08__M00	8x6b	917	3ae04ef767ef614f0efa325d7ce18b45fbeafc091f14bd25fa9119ea0ebb88d9
CANDIDATE_V29_GEN__C0086__13314161510FECC3_9e6y_s917_3ae6b67c51b9	V29_GEN__C0086__13314161510FECC3	9e6y	917	3ae6b67c51b90d382d57c1dc16915041037ae2b34422fb97ec9c989fa13f8057
CANDIDATE_V29_GEN__C0144__E5421982EE0E3622_8x6b_s917_3ae982c124a4	V29_GEN__C0144__E5421982EE0E3622	8x6b	917	3ae982c124a460e09cc329dd7c1bd5e2105f26d01e49debc6bcd65bbff0e1ceb
CANDIDATE_V29_GEN__C0258__A0BCD9725A554770_8x6b_s917_3af1728f72d5	V29_GEN__C0258__A0BCD9725A554770	8x6b	917	3af1728f72d59441eed9ec659a5985d44896be041b88cc51f28401ba926007d4
CANDIDATE_V29_GEN__C0495__90001D0EE20B9E55_8x6b_s917_3af3e7358138	V29_GEN__C0495__90001D0EE20B9E55	8x6b	917	3af3e7358138c6b2de5c07ac14a730bbd2774902c18a751e78e369c1a829f225
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00384__C_CROSS__H3__B11__M00_8x6b_s1931_3af6d2598486	V29_RF__RFV1__PLDNANO_VHH_00384__C_CROSS__H3__B11__M00	8x6b	1931	3af6d25984867848520cf65cb0ff2a16c240bf5b542ca4a4bb655cfc97f86c0e
CANDIDATE_V29_GEN__C0090__8526DEC088D556ED_8x6b_s917_3afbfd47a8a4	V29_GEN__C0090__8526DEC088D556ED	8x6b	917	3afbfd47a8a4389d9e2755becb10f76e12158202bdf9150ac6876b253e6a8e32
CANDIDATE_V29_GEN__C0502__60A2BDAC32C5B5CA_8x6b_s917_3b011f514c2c	V29_GEN__C0502__60A2BDAC32C5B5CA	8x6b	917	3b011f514c2c66d908749a8059b743973911129275f920fb15ae243bd5446925
CANDIDATE_V29_GEN__C0115__954365A2708FFF62_8x6b_s917_3b1043728b72	V29_GEN__C0115__954365A2708FFF62	8x6b	917	3b1043728b7211944a07cd053c2e1388f56fdd8fa64f76991e188f3a44d545ed
CANDIDATE_V29_GEN__C0065__0C8CC41D77F73469_8x6b_s1931_3b16262a5b4a	V29_GEN__C0065__0C8CC41D77F73469	8x6b	1931	3b16262a5b4afad2c25fb4ec19e1d8df307c59b0850ca163e863d5097bd7b4fd
CANDIDATE_V29_GEN__C0176__A1A7B030B833322F_8x6b_s917_3b1c21300767	V29_GEN__C0176__A1A7B030B833322F	8x6b	917	3b1c213007678532defcf589566cbe7996a8bdb8da7c24b3273dba0e0c9d2441
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B04__M00_9e6y_s917_3b23226d521a	V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B04__M00	9e6y	917	3b23226d521a23cd7cdab18449feddfbb011432788702771fbd4f36a08828e2b
CANDIDATE_V29_GEN__C0076__A91F7188573DFFB7_8x6b_s917_3b296e1d9ff8	V29_GEN__C0076__A91F7188573DFFB7	8x6b	917	3b296e1d9ff82aec5640681f2d87074f9a30be74085f942237dfc8d9f49a025e
CANDIDATE_V29_GEN__C0114__18C0E0310F88CAB3_9e6y_s1931_3b2a7ddea102	V29_GEN__C0114__18C0E0310F88CAB3	9e6y	1931	3b2a7ddea1026c569b516ebc1850125be066c2106dfc85badf08eaa49bc36273
CANDIDATE_V29_GEN__C0299__51FB2383DF95FAE7_8x6b_s3253_3b2d8498585b	V29_GEN__C0299__51FB2383DF95FAE7	8x6b	3253	3b2d8498585b33080c6be8e88554d4f3cd4fdb75f1d534f4b06576d39b005868
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00921__C_CROSS__H1H3__B09__M02_8x6b_s917_3b2e7a97c231	V29_RF__RFV1__PLDNANO_VHH_00921__C_CROSS__H1H3__B09__M02	8x6b	917	3b2e7a97c231da3618c6337a8784e96596205f0d277052dd30386c30ab438b10
CANDIDATE_V29_GEN__C0509__5A47B008AB7134AB_8x6b_s917_3b31c9e61eaf	V29_GEN__C0509__5A47B008AB7134AB	8x6b	917	3b31c9e61eafbfd1f3017d1d861906b59d5a3ff102068dc28492e6a898a4e176
CANDIDATE_V29_GEN__C0139__C4BBD15FBA938EA5_9e6y_s917_3b325c270fd9	V29_GEN__C0139__C4BBD15FBA938EA5	9e6y	917	3b325c270fd9ae68690d8f8e439fc60a86bb2c445a4097fba32cbc06b47e8c61
CANDIDATE_V29_GEN__C0195__3F641745B37BF3A9_8x6b_s1931_3b34455f6707	V29_GEN__C0195__3F641745B37BF3A9	8x6b	1931	3b34455f670755ffb069a8655654efebdb3be6425cfc91c24cc2312398c37f3f
CANDIDATE_V29_GEN__C0030__6315AF9B2823406A_8x6b_s917_3b3c8d6bbb79	V29_GEN__C0030__6315AF9B2823406A	8x6b	917	3b3c8d6bbb797dc5689cd33e6043ea309722e0b236e0b15c5c87075040f7c788
CANDIDATE_V29_GEN__C0138__ED92394CA206A379_9e6y_s917_3b4128cdca50	V29_GEN__C0138__ED92394CA206A379	9e6y	917	3b4128cdca5050ed3833c68d355fefd2a3817d3a5d331652610ffe766b3ea2ac
CANDIDATE_V29_GEN__C0107__17B573AB2DF898A5_8x6b_s917_3b42f60499ee	V29_GEN__C0107__17B573AB2DF898A5	8x6b	917	3b42f60499eed0d36fa236ad75e150be5c544f28e6740858058bcf7157a6c96f
CANDIDATE_V29_GEN__C0072__47F2BF621ED5A0F7_9e6y_s917_3b4c557b970d	V29_GEN__C0072__47F2BF621ED5A0F7	9e6y	917	3b4c557b970d7f34efa5460eed20c8efb2dbe2417ac866b7d39c253ddba1961b
CANDIDATE_V29_GEN__C0102__1B6FD08A121F0FFE_9e6y_s917_3b5332032200	V29_GEN__C0102__1B6FD08A121F0FFE	9e6y	917	3b53320322009eaf17cc4209175a7a5a41420671b1fb6fe1b37622783a35bbb8
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00895__C_CROSS__H1H3__B05__M02_9e6y_s917_3b5832722d0f	V29_RF__RFV1__PLDNANO_VHH_00895__C_CROSS__H1H3__B05__M02	9e6y	917	3b5832722d0f1d9e11c8d7a7537d7de328597ab7dc59b5fb11df278c7dffc4e9
CANDIDATE_V29_GEN__C0495__4E0C16C1ACAF9877_9e6y_s917_3b5a61dbc0c9	V29_GEN__C0495__4E0C16C1ACAF9877	9e6y	917	3b5a61dbc0c932156b688159a34740b8e95391e54eeb9a552c3e71e5e53a15df
CANDIDATE_V29_GEN__C0090__CD9D2073B82232A0_8x6b_s917_3b5b6a436ea5	V29_GEN__C0090__CD9D2073B82232A0	8x6b	917	3b5b6a436ea51b7a01c87e13a1f22aab90308e2f7cbd450e452f88ebd0a3f3b1
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00895__A_CENTER__H3__B01__M00_8x6b_s917_3b60159d3bc6	V29_RF__RFV1__PLDNANO_VHH_00895__A_CENTER__H3__B01__M00	8x6b	917	3b60159d3bc62b8eed015286f27ce8e3bd30ebbfb220c83a218228628d6dad44
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B04__M01_8x6b_s917_3b66e6dbbedb	V29_RF__RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B04__M01	8x6b	917	3b66e6dbbedb387bbc3a634c34ad83736dd50704680074799a7de003fffdfc7d
CANDIDATE_V29_GEN__C0518__40AA87F55753A75E_9e6y_s917_3b6cc8b4f8b5	V29_GEN__C0518__40AA87F55753A75E	9e6y	917	3b6cc8b4f8b51fd2c584ce6d399db5e7bb56a0f5d7eb8f68b05d99f6f58e8d7b
CANDIDATE_V29_GEN__C0090__595F44DCB96AB212_8x6b_s917_3b6de1ec7323	V29_GEN__C0090__595F44DCB96AB212	8x6b	917	3b6de1ec73230e3ad87ce3f0d2602d329e469cfb93b02b0e4998fa3570f1e796
CANDIDATE_V29_GEN__C0054__7656E1BB019D41DE_8x6b_s917_3b6ef36edb3d	V29_GEN__C0054__7656E1BB019D41DE	8x6b	917	3b6ef36edb3d57f13248527333d57e958418d4919f8db99e2034f01ef28751a6
CANDIDATE_V29_GEN__C0074__45FC46296A42D3C1_8x6b_s1931_3b7707d7ba2e	V29_GEN__C0074__45FC46296A42D3C1	8x6b	1931	3b7707d7ba2e9055934662b0cf92fa37c7c81c538f1e83be165f115c8491149d
CANDIDATE_V29_GEN__C0533__D4398843C9443320_8x6b_s917_3b7b6baeb6e1	V29_GEN__C0533__D4398843C9443320	8x6b	917	3b7b6baeb6e1760096bcdf4a0c96eae09e9565bbda299a017df328a9d7dbd0a0
CANDIDATE_V29_GEN__C0007__FE8230DE77911844_9e6y_s917_3b81228c0d6a	V29_GEN__C0007__FE8230DE77911844	9e6y	917	3b81228c0d6a992de58771edf2d7617de0b2552b5a9407fffa7324ef1e9325d3
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00921__C_CROSS__H1H3__B01__M00_8x6b_s3253_3b8c3007fc9c	V29_RF__RFV1__PLDNANO_VHH_00921__C_CROSS__H1H3__B01__M00	8x6b	3253	3b8c3007fc9cacf5da738ee537a6743ca9f8e14ed2b6614b9874b6fb58667962
CANDIDATE_V29_GEN__C0113__4FDD2732C658729C_9e6y_s917_3b8d32bd4ea3	V29_GEN__C0113__4FDD2732C658729C	9e6y	917	3b8d32bd4ea3ecec6bce7d70321237fff81fddd9e9a3efd7a37d172e86e7e03e
CANDIDATE_V29_GEN__C0324__BE01C903A2FA93AF_8x6b_s1931_3b8e9f64bcf2	V29_GEN__C0324__BE01C903A2FA93AF	8x6b	1931	3b8e9f64bcf2dbce5f60553b934c0bafc04b37243af382146f91c98cd6920f3e
CANDIDATE_V29_GEN__C0210__8D440CE28231CB5B_8x6b_s1931_3b9429a151af	V29_GEN__C0210__8D440CE28231CB5B	8x6b	1931	3b9429a151afc6e396089395ed5a66da3db574ac09b86d2d6e898789fe0926db
CANDIDATE_V29_GEN__C0072__67D33644BDD816DE_9e6y_s917_3b96ec054bb2	V29_GEN__C0072__67D33644BDD816DE	9e6y	917	3b96ec054bb271edfa1534d441934bfeef329b59eee3b27fded62fc1e2b55da3
CANDIDATE_V29_GEN__C0076__4E5FC48342FC7408_8x6b_s1931_3ba4440728e7	V29_GEN__C0076__4E5FC48342FC7408	8x6b	1931	3ba4440728e77f386a7a13924177f2992641f34d7b2b8eaee6db99169f035664
CANDIDATE_V29_GEN__C0448__66EB877BFAE84C20_8x6b_s917_3bb13df37968	V29_GEN__C0448__66EB877BFAE84C20	8x6b	917	3bb13df37968d89df2be338abc32dcc94fee10e1c73c2cb8e65b1bca85e16558
CANDIDATE_V29_GEN__C0079__9F433888D3C340DE_8x6b_s917_3bb32c893078	V29_GEN__C0079__9F433888D3C340DE	8x6b	917	3bb32c893078a647f8b9ff9f20c4a5d6bf0ac2efa4928671e68004917799ddb3
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00565__B_LOWER__H3__B08__M01_9e6y_s917_3bb77df6eeea	V29_RF__RFV1__PLDNANO_VHH_00565__B_LOWER__H3__B08__M01	9e6y	917	3bb77df6eeeaf2c89ee16ec0c62028c6882135b3bdbb30e97ed708535339ad34
CANDIDATE_V29_GEN__C0514__8BE89ED691A3C5F8_8x6b_s917_3bb949da337b	V29_GEN__C0514__8BE89ED691A3C5F8	8x6b	917	3bb949da337bc66c074d1c698510c6bef08b28806026683a027eec9aaa9f29da
CANDIDATE_V29_GEN__C0145__669F95FB4D9129D4_8x6b_s917_3bc19f081a15	V29_GEN__C0145__669F95FB4D9129D4	8x6b	917	3bc19f081a159812ce22774035df4027fdd4e103cf4e94f30fba666b39244ef8
CANDIDATE_V29_GEN__C0171__35559386B69AED12_8x6b_s917_3bcd8744b460	V29_GEN__C0171__35559386B69AED12	8x6b	917	3bcd8744b460136a2d2097970a35607213d5463723cade71d8ed609d7d497c93
CANDIDATE_V29_GEN__C0504__0DC977FA5AA9CDB8_8x6b_s917_3bd3cef5e9f4	V29_GEN__C0504__0DC977FA5AA9CDB8	8x6b	917	3bd3cef5e9f4568bc1fb63d3b053cfa41003328a8c2a59f3749767aaa512fb41
CANDIDATE_V29_GEN__C0219__0F6807146F8949FC_8x6b_s917_3bd9090eaff2	V29_GEN__C0219__0F6807146F8949FC	8x6b	917	3bd9090eaff240f7d65450b38a3df020fe1475df5205fecd5c4398310d1f0e5b
CANDIDATE_V29_GEN__C0299__98DA40C484A89C4A_9e6y_s917_3bdaa8a41873	V29_GEN__C0299__98DA40C484A89C4A	9e6y	917	3bdaa8a41873770dcceb2ee09effdbb6cb182fe613859db01ac0043123037a95
CANDIDATE_V29_GEN__C0115__7084704CB539FA78_8x6b_s917_3bde63fc8f7a	V29_GEN__C0115__7084704CB539FA78	8x6b	917	3bde63fc8f7ad3fb4958de9ec30235e9a277d27a2da8f18c33cbbd8ea9e9659f
CANDIDATE_V29_GEN__C0079__2B6CA790E46CF5FA_8x6b_s917_3be6b6e3052c	V29_GEN__C0079__2B6CA790E46CF5FA	8x6b	917	3be6b6e3052cae316bc212bec58536a34e0468e4581fc592dfce0c149fb2f291
CANDIDATE_V29_GEN__C0001__70DA359C8D95FADD_9e6y_s917_3be8b88e88d7	V29_GEN__C0001__70DA359C8D95FADD	9e6y	917	3be8b88e88d7a9292c5d46030c6aca0c516275717fd623a59d38be1c8e4bb5c7
CANDIDATE_V29_GEN__C0001__0383FABB05873D17_8x6b_s917_3bea40612258	V29_GEN__C0001__0383FABB05873D17	8x6b	917	3bea4061225886310d2670f432742f7d879dfe1f8d090e82cd02d1ed43791174
CANDIDATE_V29_GEN__C0001__CE2DF0E8C78AC8AB_9e6y_s1931_3bf58731eafa	V29_GEN__C0001__CE2DF0E8C78AC8AB	9e6y	1931	3bf58731eafa1895ce415ebf9e73b337cb172148db3cea715fce1477bea0f706
CANDIDATE_V29_GEN__C0150__75A39A06B6386824_8x6b_s917_3c009796dbf7	V29_GEN__C0150__75A39A06B6386824	8x6b	917	3c009796dbf7f6aa4d61e10299ad0957f36e3a728d1c76aee9080833bbfcaa0b
CANDIDATE_V29_GEN__C0144__F481D67386B3BF3A_8x6b_s917_3c031756aa32	V29_GEN__C0144__F481D67386B3BF3A	8x6b	917	3c031756aa32b72be58b955b091edda735f4dce230790fa09111458e0d83cac7
CANDIDATE_V29_GEN__C0119__B6A3B1ED5C38B66D_9e6y_s917_3c03d8ab1009	V29_GEN__C0119__B6A3B1ED5C38B66D	9e6y	917	3c03d8ab10093f8423c8d1fa2b0b76730a64ed22d5a337f34ca18877eb5db82f
CANDIDATE_V29_GEN__C0139__961AA37EAB416559_8x6b_s917_3c064d06a077	V29_GEN__C0139__961AA37EAB416559	8x6b	917	3c064d06a0776e46377f0132932e7b7eff96846d6429f9798cce3e4bc37cc1f8
CANDIDATE_V29_GEN__C0119__74695F9B5FECD2F8_8x6b_s917_3c074571ec87	V29_GEN__C0119__74695F9B5FECD2F8	8x6b	917	3c074571ec87209a7daacdda2d367a5c5846a0d71de5432fccbe6eb4a91204bb
CANDIDATE_V29_GEN__C0106__4941E4D45FA99079_9e6y_s917_3c0a34cacfc9	V29_GEN__C0106__4941E4D45FA99079	9e6y	917	3c0a34cacfc97353760e113db3549d58ede9c94e65babece93d8d8ac05c966ed
CANDIDATE_V29_GEN__C0074__FD78FBE8C956C2E9_8x6b_s1931_3c0f7de99011	V29_GEN__C0074__FD78FBE8C956C2E9	8x6b	1931	3c0f7de990111f6fe647992a68311e96e359e5ac94b759625541ba32e728d981
CANDIDATE_V29_GEN__C0348__141742B0F7021607_9e6y_s917_3c133597b80a	V29_GEN__C0348__141742B0F7021607	9e6y	917	3c133597b80a2733dad73f314afee3390b0cd6359d5f86dae753ec68bc1d3feb
CANDIDATE_V29_GEN__C0065__DA71C0CE09828028_8x6b_s917_3c151ee8f67b	V29_GEN__C0065__DA71C0CE09828028	8x6b	917	3c151ee8f67b20a3fcefc79b3be480574d51a5014493071f8d9846b49860f238
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00921__C_CROSS__H1H3__B03__M01_9e6y_s917_3c171d88faae	V29_RF__RFV1__PLDNANO_VHH_00921__C_CROSS__H1H3__B03__M01	9e6y	917	3c171d88faae93d309269e8abb50badcadd715310093d3988cd97f0d94ce3cf5
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00895__A_CENTER__H3__B06__M01_8x6b_s917_3c1af114c577	V29_RF__RFV1__PLDNANO_VHH_00895__A_CENTER__H3__B06__M01	8x6b	917	3c1af114c577985badf59e843806f991ef93cd438fa1137d661f7501d22dd13b
CANDIDATE_V29_GEN__C0076__69E81AD08BC6F6BF_9e6y_s917_3c1e9966b0f0	V29_GEN__C0076__69E81AD08BC6F6BF	9e6y	917	3c1e9966b0f04af1fa449dd966da5a37f67d9643e1183a8ec94254b75d175503
CANDIDATE_V29_GEN__C0086__AA4D06E5A838A265_8x6b_s917_3c1fee946451	V29_GEN__C0086__AA4D06E5A838A265	8x6b	917	3c1fee946451e5e61d2b422adb143366fc919d6a22c5caad16007e561d6191fc
CANDIDATE_V29_GEN__C0086__61A6E33ED8749656_8x6b_s917_3c285a02bae0	V29_GEN__C0086__61A6E33ED8749656	8x6b	917	3c285a02bae0c161f8959bf7fe8488ef0bc874ec10454fb163028960d3388400
CANDIDATE_V29_GEN__C0074__BCD5758D1D83B454_9e6y_s917_3c29b045a686	V29_GEN__C0074__BCD5758D1D83B454	9e6y	917	3c29b045a686f9bfe34482428792214dba362ae729dca9005b3088446475da15
CANDIDATE_V29_GEN__C0144__D6C8494C612C2B2F_8x6b_s917_3c29faf9883d	V29_GEN__C0144__D6C8494C612C2B2F	8x6b	917	3c29faf9883d17c72327415e7d888c93104bf3c9ff78a6a200a9c581ca6d5ab7
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00464__B_LOWER__H1H3__B10__M00_9e6y_s917_3c2ba7cda01b	V29_RF__RFV1__PLDNANO_VHH_00464__B_LOWER__H1H3__B10__M00	9e6y	917	3c2ba7cda01b65bcbb18411dc232b32505276576793bb3d615f6a25ca22b810c
CANDIDATE_V29_GEN__C0299__64187B215A5728D2_8x6b_s917_3c39d4557753	V29_GEN__C0299__64187B215A5728D2	8x6b	917	3c39d4557753831f0bf5a624ec706d05c0f6c613153cca935eaa01b5bdf927c9
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B05__M00_8x6b_s917_3c3d3720d5ef	V29_RF__RFV1__PLDNANO_VHH_00322__A_CENTER__H1H3__B05__M00	8x6b	917	3c3d3720d5ef7c160eb2667c3ebd2520adcb4624c071afd25eab8a921b466cdc
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00107__B_LOWER__H1H3__B00__M02_8x6b_s1931_3c4d551ae51e	V29_RF__RFV1__PLDNANO_VHH_00107__B_LOWER__H1H3__B00__M02	8x6b	1931	3c4d551ae51eeddca9c7611c7d5357baa34f33e3630b3bdf4774c6aa9cc64335
CANDIDATE_V29_GEN__C0052__F8CC86FA935AF118_8x6b_s1931_3c4f032ff6f9	V29_GEN__C0052__F8CC86FA935AF118	8x6b	1931	3c4f032ff6f9367be1bfe7c088dcb4cb3507244e4453d83c66df84e960170a6f
CANDIDATE_V29_GEN__C0283__DFDF7B3307C17B3A_9e6y_s917_3c4ff1c46844	V29_GEN__C0283__DFDF7B3307C17B3A	9e6y	917	3c4ff1c46844b32ffa7c66038b7e5ab0fed06d44f27a8271b2696ba635f1c995
CANDIDATE_V29_GEN__C0113__33CB18A64F8D6FB1_9e6y_s917_3c54f8a9bb66	V29_GEN__C0113__33CB18A64F8D6FB1	9e6y	917	3c54f8a9bb6607a01c654e0ff4f94a2b41e3f689fd1fdd4864af1b492315e776
CANDIDATE_V29_GEN__C0119__0220E0DA63C0FFB4_9e6y_s1931_3c550cdce74d	V29_GEN__C0119__0220E0DA63C0FFB4	9e6y	1931	3c550cdce74d1744e075044d8ab5157bc3f9371f893032baa9fc78e71f35d1e7
CANDIDATE_V29_GEN__C0114__A06D43F9C2441803_9e6y_s917_3c5bc5c67035	V29_GEN__C0114__A06D43F9C2441803	9e6y	917	3c5bc5c670357a63102cd5c27a5c7aa2f88fc868f2e6d35af989d2cbde213808
CANDIDATE_V29_GEN__C0001__0383FABB05873D17_9e6y_s917_3c64170da70c	V29_GEN__C0001__0383FABB05873D17	9e6y	917	3c64170da70cca675cff47b38ea13ff3592d0946b2030720dc9b5a8498eb60b2
CANDIDATE_V29_GEN__C0502__8CDB4961E7CCA5CB_9e6y_s917_3c680fba975a	V29_GEN__C0502__8CDB4961E7CCA5CB	9e6y	917	3c680fba975a3b4a4eebefe65900521b1e178112762de9229fc5318147f5e5ee
CANDIDATE_V29_GEN__C0113__A0A38250D881751C_9e6y_s917_3c6a57650537	V29_GEN__C0113__A0A38250D881751C	9e6y	917	3c6a576505379983b2f47fac7c7d3234984554af7d7afc043c81128771fab828
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00384__C_CROSS__H3__B06__M00_9e6y_s917_3c706f81538a	V29_RF__RFV1__PLDNANO_VHH_00384__C_CROSS__H3__B06__M00	9e6y	917	3c706f81538a7a932a1a634ba4fff5016f32a30db6bb72ab39ce2ec5769d8ec3
CANDIDATE_V29_GEN__C0219__CB55231FCCD10EE9_9e6y_s1931_3c746f6d4988	V29_GEN__C0219__CB55231FCCD10EE9	9e6y	1931	3c746f6d4988826ec91bc3add4c2865567addc7dc7e63aa704e5a0f32d74f4bb
CANDIDATE_V29_GEN__C0360__6986417F11CC0AB1_8x6b_s917_3c7648e123e6	V29_GEN__C0360__6986417F11CC0AB1	8x6b	917	3c7648e123e67afdc828917a4cfdbea3e390dff469175c8ce4131287b78e0949
CANDIDATE_V29_GEN__C0509__DE8B06B78806C702_8x6b_s917_3c79289fed10	V29_GEN__C0509__DE8B06B78806C702	8x6b	917	3c79289fed103fcf5858d6c1c03ecbaef7b96157e6694105383d094edcb036b9
CANDIDATE_V29_GEN__C0196__172EDE3CEA30A9D5_9e6y_s1931_3c7b04a34e11	V29_GEN__C0196__172EDE3CEA30A9D5	9e6y	1931	3c7b04a34e11f5b76a3384e6e1796450066b2ecf942ba7edc6efccc5ccecc680
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00882__C_CROSS__H1H3__B11__M02_9e6y_s917_3c7fc6e6602d	V29_RF__RFV1__PLDNANO_VHH_00882__C_CROSS__H1H3__B11__M02	9e6y	917	3c7fc6e6602db919cc599d3259182bcb4ddc5f0eee07eee51bc839df960dcec6
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00895__A_CENTER__H3__B07__M02_9e6y_s917_3c811d271c7e	V29_RF__RFV1__PLDNANO_VHH_00895__A_CENTER__H3__B07__M02	9e6y	917	3c811d271c7ec012f01c98c1b796b684edaeb30604121ded9f2cb17c3a9ec541
CANDIDATE_V29_GEN__C0409__9BF5DF72A66D0E3A_9e6y_s917_3c82d2788603	V29_GEN__C0409__9BF5DF72A66D0E3A	9e6y	917	3c82d2788603909219e251a257a34cd8d0475aaf617d34a2b3ab758ecd9870a8
CANDIDATE_V29_GEN__C0007__DCF7B9748924F373_8x6b_s917_3c84dc53971e	V29_GEN__C0007__DCF7B9748924F373	8x6b	917	3c84dc53971ef36899073ae10d930505e1cebc30bb21cfc4f37dd58cde7cf4e1
CANDIDATE_V29_GEN__C0299__EE35F1FB0E81680A_9e6y_s1931_3c84e4a70334	V29_GEN__C0299__EE35F1FB0E81680A	9e6y	1931	3c84e4a70334aa4e356bf5e4f806fe7947c4ec26ef6d4478f7ee00ddded3dd06
CANDIDATE_V29_GEN__C0072__F49CFB41F0D62884_8x6b_s917_3c8c1d2357b1	V29_GEN__C0072__F49CFB41F0D62884	8x6b	917	3c8c1d2357b12ff9044f5679d12e6d4db9f179e6d56dd8ec45734e6c50d2c372
CANDIDATE_V29_GEN__C0147__7127A662A0875C04_8x6b_s917_3c910834c4d6	V29_GEN__C0147__7127A662A0875C04	8x6b	917	3c910834c4d6bef143ff8f50da985ec042528f516d1fe145dd6316c85c688230
CANDIDATE_V29_GEN__C0075__A59C93AA477A31BD_9e6y_s917_3c94e314b095	V29_GEN__C0075__A59C93AA477A31BD	9e6y	917	3c94e314b095aa097868ae6ae159dd28b625c15a2ee7f5b50ef0accb2258685b
CANDIDATE_V29_GEN__C0248__C6BC812D4D1F39F7_9e6y_s917_3c95f1275274	V29_GEN__C0248__C6BC812D4D1F39F7	9e6y	917	3c95f1275274efd37be0496a2c4146bb502bf83559b56d06c223e61784489ef0
CANDIDATE_V29_GEN__C0509__4B88909DA82D5A0D_8x6b_s1931_3c9acbf96704	V29_GEN__C0509__4B88909DA82D5A0D	8x6b	1931	3c9acbf96704ae23147362044a42e0a018f270ca0eaec46fbdbef89a4ea74a32
CANDIDATE_V29_GEN__C0075__01AAE07BEA7F5CB4_9e6y_s917_3ca9029fda56	V29_GEN__C0075__01AAE07BEA7F5CB4	9e6y	917	3ca9029fda56cb4bec530914f030830f50111714ef63a216169be90fa41c200a
CANDIDATE_V29_GEN__C0147__BCDB3EEA34A3C24B_8x6b_s917_3cac6e2f2318	V29_GEN__C0147__BCDB3EEA34A3C24B	8x6b	917	3cac6e2f23189c4590991be2e64edcea880d622c522b33f615ec458f76a6f8c5
CANDIDATE_V29_GEN__C0283__67E1903007853F18_8x6b_s917_3cb0557d11fb	V29_GEN__C0283__67E1903007853F18	8x6b	917	3cb0557d11fbd4a46d27e6b088c49c1c10f49ead8f5ff9202e9ca61b4fb70004
CANDIDATE_V29_GEN__C0144__90F9C9B2612418DD_8x6b_s3253_3cb384221d59	V29_GEN__C0144__90F9C9B2612418DD	8x6b	3253	3cb384221d59c28c3c04fecb517d9237397651d3ea21880cb872da2dc63d275e
CANDIDATE_V29_RF__RFV1__PLDNANO_VHH_00515__B_LOWER__H3__B02__M00_9e6y_s917_3cb9d63a3d04	V29_RF__RFV1__PLDNANO_VHH_00515__B_LOWER__H3__B02__M00	9e6y	917	3cb9d63a3d04cd25d85cefeb24e8da212d7ba6545105f662150bbc22f9e5ad4e
CANDIDATE_V29_GEN__C0147__F5526DBC5066F6E0_8x6b_s1931_3cbe83257a3f	V29_GEN__C0147__F5526DBC5066F6E0	8x6b	1931	3cbe83257a3f12cb6eac8c6e621f5f3b68c3c842ad6335bb7d1df1d93ffe4bb5
