job_id	priority	entity_type	entity_id	control_class	expected_behavior	conformation	seed	sequence_sha256	cdr1_range	cdr2_range	cdr3_range	cdr_residues	monomer_source	monomer_source_kind	monomer_source_chain	receptor_pdb	receptor_chain	ligand_chain	vhh_chain	numbering	cfg_hash	restraint_hash	protocol_core_sha256	protocol_hash	job_hash	job_hash_basis
CANDIDATE_V29_GEN__C0145__EF331FFBBC002950_8x6b_s917_0eb2ad126f8a	5495	candidate	V29_GEN__C0145__EF331FFBBC002950		CANDIDATE_UNKNOWN	8x6b	917	29e6240225b34b9f9b4ba342d98fb4729b920dcfe35777c7440bf4f591dc18c3	26-33	51-57	96-110	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110	inputs/candidate_monomers/V29_GEN__C0145__EF331FFBBC002950.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	b12f24750e8519ebe73e070d4b233d8c37531ca16f613dc8412cc21078fba28d	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	0eb2ad126f8a9e39275bcee5afa05ae86b90bae2d393b846cfdb2e6acff9eac1	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0145__EF331FFBBC002950"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""b12f24750e8519ebe73e070d4b233d8c37531ca16f613dc8412cc21078fba28d"",""seed"":917}"
CANDIDATE_V29_GEN__C0144__A60A62A389A183F1_8x6b_s917_15a4221f22bd	5493	candidate	V29_GEN__C0144__A60A62A389A183F1		CANDIDATE_UNKNOWN	8x6b	917	41f78bc2f97e36541fe989820f1a61242e0f89902cc049614a0a31fbd2d3ac14	26-33	51-58	97-110	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110	inputs/candidate_monomers/V29_GEN__C0144__A60A62A389A183F1.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	3415485352d67643a9826f277647cea2ed2da81c5c1ecd31d021e39a8b14f546	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	15a4221f22bd089dcab1751f4d64bd7889338ff290c94eb61e3ce98277790c9f	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0144__A60A62A389A183F1"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""3415485352d67643a9826f277647cea2ed2da81c5c1ecd31d021e39a8b14f546"",""seed"":917}"
CANDIDATE_V29_GEN__C0144__9357B6D48858CE4D_8x6b_s917_20cc5afbcd96	5449	candidate	V29_GEN__C0144__9357B6D48858CE4D		CANDIDATE_UNKNOWN	8x6b	917	422395bf7ac4af7396100829d81354e5ea9b0cc3367178c55a8d3a64ef9a7ce7	26-33	51-58	97-106	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106	inputs/candidate_monomers/V29_GEN__C0144__9357B6D48858CE4D.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	cf41426f7215fb8e2d1900937ba10202cad64748c7fac4380d593a8b96e3c9f5	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	20cc5afbcd9692b8073c62a32166ca254b2074600968d4b728be0f6a27975dec	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0144__9357B6D48858CE4D"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""cf41426f7215fb8e2d1900937ba10202cad64748c7fac4380d593a8b96e3c9f5"",""seed"":917}"
CANDIDATE_V29_GEN__C0144__9357B6D48858CE4D_9e6y_s917_1ee2fb50078d	5450	candidate	V29_GEN__C0144__9357B6D48858CE4D		CANDIDATE_UNKNOWN	9e6y	917	422395bf7ac4af7396100829d81354e5ea9b0cc3367178c55a8d3a64ef9a7ce7	26-33	51-58	97-106	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106	inputs/candidate_monomers/V29_GEN__C0144__9357B6D48858CE4D.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	cf41426f7215fb8e2d1900937ba10202cad64748c7fac4380d593a8b96e3c9f5	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	1ee2fb50078db0c300224d5f4d6821e9ce099a9beedbaaf6dea76cafdf8500d5	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0144__9357B6D48858CE4D"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""cf41426f7215fb8e2d1900937ba10202cad64748c7fac4380d593a8b96e3c9f5"",""seed"":917}"
CANDIDATE_V29_GEN__C0139__5531C72DE083D3B0_9e6y_s917_249e97389e6b	5412	candidate	V29_GEN__C0139__5531C72DE083D3B0		CANDIDATE_UNKNOWN	9e6y	917	a2ac2cf26f23b770c04cdab6b7c6f84e954b9eea13106909f14b005f108e40d5	26-33	51-57	96-112	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112	inputs/candidate_monomers/V29_GEN__C0139__5531C72DE083D3B0.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	bcfbbfd56dc9e5a16bc2db86917d623573c0b05f78aa6937e427c4821a952a58	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	249e97389e6bb5ff94c503f69ffe35f3aa370d71b0783105d632635b8f73d206	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0139__5531C72DE083D3B0"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""bcfbbfd56dc9e5a16bc2db86917d623573c0b05f78aa6937e427c4821a952a58"",""seed"":917}"
CANDIDATE_V29_GEN__C0139__84B76180E8609010_8x6b_s917_1c62fbcc944b	5401	candidate	V29_GEN__C0139__84B76180E8609010		CANDIDATE_UNKNOWN	8x6b	917	b86159fcf92da7784b149203b49f9be4c87fe00f41d9687a459676779d583f1d	26-32	50-56	95-109	26,27,28,29,30,31,32,50,51,52,53,54,55,56,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109	inputs/candidate_monomers/V29_GEN__C0139__84B76180E8609010.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	5d2fe8a9b4ec69eb68cc242ebaf883d59aabb93665328048cea946146e32b62c	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	1c62fbcc944b95fbbed825e37cc2097c95795bf3e43c7989df4e5333286e038e	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0139__84B76180E8609010"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""5d2fe8a9b4ec69eb68cc242ebaf883d59aabb93665328048cea946146e32b62c"",""seed"":917}"
CANDIDATE_V29_GEN__C0139__57A9609DC8467501_9e6y_s917_0abd49794b4f	5400	candidate	V29_GEN__C0139__57A9609DC8467501		CANDIDATE_UNKNOWN	9e6y	917	88916eecf91f40c7656bc9d4e67ce293d75e7876d7298ee24d116f666633616f	26-33	51-57	96-109	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,96,97,98,99,100,101,102,103,104,105,106,107,108,109	inputs/candidate_monomers/V29_GEN__C0139__57A9609DC8467501.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	a08007f03ac38506b607fb815b9c2c9a37f584a1897a030d298f0fea413ded72	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	0abd49794b4fe3ad4041f084483e7c7d9842b16226285f762d3ffdff8358b3b7	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0139__57A9609DC8467501"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""a08007f03ac38506b607fb815b9c2c9a37f584a1897a030d298f0fea413ded72"",""seed"":917}"
CANDIDATE_V29_GEN__C0139__FEDD2A1A6362E1AB_8x6b_s917_139c33e8ac0b	5393	candidate	V29_GEN__C0139__FEDD2A1A6362E1AB		CANDIDATE_UNKNOWN	8x6b	917	7c4b5379aae819787e8b1a27ba06797acea2b2c7854146ae8f8c180dcf94c139	26-33	51-57	96-111	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111	inputs/candidate_monomers/V29_GEN__C0139__FEDD2A1A6362E1AB.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	1b9db05fe385e2c6e5b4981de905a2f46e106bb91d2c5a6a4140a1e4ad3d2317	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	139c33e8ac0bb49cdc8b0a579a460608404ba59ee11859ab202076db8a4daf32	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0139__FEDD2A1A6362E1AB"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""1b9db05fe385e2c6e5b4981de905a2f46e106bb91d2c5a6a4140a1e4ad3d2317"",""seed"":917}"
CANDIDATE_V29_GEN__C0138__C59459EA7EF06D5C_8x6b_s917_1201ac7e1b08	5379	candidate	V29_GEN__C0138__C59459EA7EF06D5C		CANDIDATE_UNKNOWN	8x6b	917	9636eb7af849fdf59e2978adb421de6695b15cc19a79caf9f379619e655c5e8e	26-33	51-58	97-110	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110	inputs/candidate_monomers/V29_GEN__C0138__C59459EA7EF06D5C.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	3415485352d67643a9826f277647cea2ed2da81c5c1ecd31d021e39a8b14f546	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	1201ac7e1b08b360c3c5efe7c9522fb032fe3581e7c9d6483840d93ba51a7993	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0138__C59459EA7EF06D5C"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""3415485352d67643a9826f277647cea2ed2da81c5c1ecd31d021e39a8b14f546"",""seed"":917}"
CANDIDATE_V29_GEN__C0138__1ABD8B9BB9548166_8x6b_s917_1617e392a524	5371	candidate	V29_GEN__C0138__1ABD8B9BB9548166		CANDIDATE_UNKNOWN	8x6b	917	3562c5efcbd04b9f5f16d530a2df090ca69a63af354a2de79d4adda660e33bbe	26-33	51-58	97-112	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112	inputs/candidate_monomers/V29_GEN__C0138__1ABD8B9BB9548166.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	69e81ed48b966dd9093cfff8f4c2c66c1082b9692d2a015dabe8f4e0f2b27319	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	1617e392a524b953672c512420a2d0e02dce088219279922e2a18509d80b88b1	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0138__1ABD8B9BB9548166"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""69e81ed48b966dd9093cfff8f4c2c66c1082b9692d2a015dabe8f4e0f2b27319"",""seed"":917}"
CANDIDATE_V29_GEN__C0138__1ABD8B9BB9548166_9e6y_s917_17e3beaec563	5372	candidate	V29_GEN__C0138__1ABD8B9BB9548166		CANDIDATE_UNKNOWN	9e6y	917	3562c5efcbd04b9f5f16d530a2df090ca69a63af354a2de79d4adda660e33bbe	26-33	51-58	97-112	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112	inputs/candidate_monomers/V29_GEN__C0138__1ABD8B9BB9548166.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	69e81ed48b966dd9093cfff8f4c2c66c1082b9692d2a015dabe8f4e0f2b27319	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	17e3beaec5630413bc323ce2419c5f5664f3b89f45fc082108e8ba5a12eb13d5	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0138__1ABD8B9BB9548166"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""69e81ed48b966dd9093cfff8f4c2c66c1082b9692d2a015dabe8f4e0f2b27319"",""seed"":917}"
CANDIDATE_V29_GEN__C0138__A4F44B5A33E6CBF4_9e6y_s917_0bb4ef91a8ad	5364	candidate	V29_GEN__C0138__A4F44B5A33E6CBF4		CANDIDATE_UNKNOWN	9e6y	917	5d0d4573efe418b4ef1236e9c8406ee6be07845723207a6cd38223f07dacbb8d	26-33	51-58	97-109	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109	inputs/candidate_monomers/V29_GEN__C0138__A4F44B5A33E6CBF4.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	0b1b6d52fed0d54d2b033725eac35516998eec70d172e04e0e48e98569d265f5	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	0bb4ef91a8adea2665cb574303e08b91f21e9b6ac3fa6ba9e92096aac4fa0b7d	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0138__A4F44B5A33E6CBF4"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""0b1b6d52fed0d54d2b033725eac35516998eec70d172e04e0e48e98569d265f5"",""seed"":917}"
CANDIDATE_V29_GEN__C0138__5DE9467D847BC50A_9e6y_s917_170cdb2c9228	5352	candidate	V29_GEN__C0138__5DE9467D847BC50A		CANDIDATE_UNKNOWN	9e6y	917	ea715cc125bc604ff5b67cc8b04ba7d46f9dc17acb85934315cab32d89b46c18	26-33	51-58	97-112	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112	inputs/candidate_monomers/V29_GEN__C0138__5DE9467D847BC50A.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	69e81ed48b966dd9093cfff8f4c2c66c1082b9692d2a015dabe8f4e0f2b27319	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	170cdb2c9228f06d01d270ce47da0f986252593ef0db6f89d2708f9f39070095	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0138__5DE9467D847BC50A"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""69e81ed48b966dd9093cfff8f4c2c66c1082b9692d2a015dabe8f4e0f2b27319"",""seed"":917}"
CANDIDATE_V29_GEN__C0136__6F5779BFB703AC72_9e6y_s917_18a6708b9d70	5342	candidate	V29_GEN__C0136__6F5779BFB703AC72		CANDIDATE_UNKNOWN	9e6y	917	d5710c3b5d21dc86d7f1ff9c766f4d132ba03b936e2e60625e6dd4385b86a09e	26-33	51-58	97-115	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115	inputs/candidate_monomers/V29_GEN__C0136__6F5779BFB703AC72.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	19c7217aca8c88b60440ce0aacac6ad45b0346cc6db13ba4044a44736b8a28fb	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	18a6708b9d705a68f33d5fcfb737430e814f1d3b20853cad0b11b469133f0e8e	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0136__6F5779BFB703AC72"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""19c7217aca8c88b60440ce0aacac6ad45b0346cc6db13ba4044a44736b8a28fb"",""seed"":917}"
CANDIDATE_V29_GEN__C0136__FBF11DF741D33FAA_8x6b_s917_1bca1c095918	5337	candidate	V29_GEN__C0136__FBF11DF741D33FAA		CANDIDATE_UNKNOWN	8x6b	917	140f3113a6555b5ad726eaaf7754b956dcf8dbd53226bea72e07398cd657f2de	26-33	51-58	97-115	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115	inputs/candidate_monomers/V29_GEN__C0136__FBF11DF741D33FAA.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	19c7217aca8c88b60440ce0aacac6ad45b0346cc6db13ba4044a44736b8a28fb	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	1bca1c0959185054ee84d9555da4e22a1e2215ea5d55b2e5cdf4944bef5acfa0	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0136__FBF11DF741D33FAA"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""19c7217aca8c88b60440ce0aacac6ad45b0346cc6db13ba4044a44736b8a28fb"",""seed"":917}"
CANDIDATE_V29_GEN__C0136__1F64F4CF20ABF9A3_9e6y_s917_229ca9fab61b	5322	candidate	V29_GEN__C0136__1F64F4CF20ABF9A3		CANDIDATE_UNKNOWN	9e6y	917	dc26f8d12476ede8a1339db07fa99c8921506ef1e174953f7f00c4866be6270e	26-33	51-58	97-113	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113	inputs/candidate_monomers/V29_GEN__C0136__1F64F4CF20ABF9A3.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	f66af7a1b727211d1579d57405bbd720321f879f6ea37e5d1d58a361a4e1f9cd	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	229ca9fab61b7acfecf081c903352c2999b3c8f7e8e6a4d9c30a7f78c232d8e8	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0136__1F64F4CF20ABF9A3"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""f66af7a1b727211d1579d57405bbd720321f879f6ea37e5d1d58a361a4e1f9cd"",""seed"":917}"
CANDIDATE_V29_GEN__C0136__99A046896F0DD1FD_9e6y_s917_11d06558379d	5282	candidate	V29_GEN__C0136__99A046896F0DD1FD		CANDIDATE_UNKNOWN	9e6y	917	a2036de08f2b31688a7f6beebdfbce16b1a2620069e6aa57749e7481311eaeec	26-33	51-58	97-116	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116	inputs/candidate_monomers/V29_GEN__C0136__99A046896F0DD1FD.pdb	frozen_local_candidate	A	inputs/normalized/9e6y_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7	92c58d4b661ffe2d1cb98ed821dc9739eb7e39c71871e26f5dd09e211b385102	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	11d06558379dfd4a46a24494288540096a1c13274bbdf84c05eae7f0845bf914	"{""cfg_hash"":""8e2af4c623303b60990699b4ed286f0aa7d72e32cfff88d8e1095a178edddcd7"",""conformation"":""9e6y"",""entity_id"":""V29_GEN__C0136__99A046896F0DD1FD"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""92c58d4b661ffe2d1cb98ed821dc9739eb7e39c71871e26f5dd09e211b385102"",""seed"":917}"
CANDIDATE_V29_GEN__C0136__30ECCC94AD7CA6D8_8x6b_s917_14c304069ec0	5275	candidate	V29_GEN__C0136__30ECCC94AD7CA6D8		CANDIDATE_UNKNOWN	8x6b	917	715e6abba4e069bc1de59dd371d874434f544a46970a4bddb10e5b204cd7494f	26-33	51-58	97-116	26,27,28,29,30,31,32,33,51,52,53,54,55,56,57,58,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116	inputs/candidate_monomers/V29_GEN__C0136__30ECCC94AD7CA6D8.pdb	frozen_local_candidate	A	inputs/normalized/8x6b_pvrig_receptor.pdb	T	L	A	UniProt_Q6DKI7	6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f	92c58d4b661ffe2d1cb98ed821dc9739eb7e39c71871e26f5dd09e211b385102	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666	14c304069ec0050071089ee8f3f1995ee23b1209ffb6925a0aecd592ba30dd92	"{""cfg_hash"":""6e98eff920142c44a7689c757ab74892d8431381f80c5e4ee8efa0a3b4d0a11f"",""conformation"":""8x6b"",""entity_id"":""V29_GEN__C0136__30ECCC94AD7CA6D8"",""entity_type"":""candidate"",""protocol_core_sha256"":""49fffc2c7087b1ff3a8e42463319168fad409687f502b619f3661c978fc6d666"",""restraint_hash"":""92c58d4b661ffe2d1cb98ed821dc9739eb7e39c71871e26f5dd09e211b385102"",""seed"":917}"
