source_shard	release_rank	candidate_id	in_frozen_unstarted_candidates	started_source_job_count	started_source_job_ids	eligible	exclusion_reason
4	133	NODE1GEN_242563_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A58886F66E3D6D02	false	8	CANDIDATE_NODE1GEN_242563_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A58886F66E3D6D02_8x6b_s1931_53f633cbcca9,CANDIDATE_NODE1GEN_242563_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A58886F66E3D6D02_8x6b_s3047_0a35c2fce00c,CANDIDATE_NODE1GEN_242563_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A58886F66E3D6D02_8x6b_s42_7677cd04e373,CANDIDATE_NODE1GEN_242563_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A58886F66E3D6D02_8x6b_s917_42b2b41723e8,CANDIDATE_NODE1GEN_242563_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A58886F66E3D6D02_9e6y_s1931_1936c2f05132,CANDIDATE_NODE1GEN_242563_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A58886F66E3D6D02_9e6y_s3047_2d8789cbce4a,CANDIDATE_NODE1GEN_242563_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A58886F66E3D6D02_9e6y_s42_0609e46c20ef,CANDIDATE_NODE1GEN_242563_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A58886F66E3D6D02_9e6y_s917_df20208ae00a	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	141	NODE1GEN_153032_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__11F0A337C4614407	false	8	CANDIDATE_NODE1GEN_153032_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__11F0A337C4614407_8x6b_s1931_856c0b30b550,CANDIDATE_NODE1GEN_153032_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__11F0A337C4614407_8x6b_s3047_957b6e3058f6,CANDIDATE_NODE1GEN_153032_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__11F0A337C4614407_8x6b_s42_91d7723bdda9,CANDIDATE_NODE1GEN_153032_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__11F0A337C4614407_8x6b_s917_1f942159da89,CANDIDATE_NODE1GEN_153032_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__11F0A337C4614407_9e6y_s1931_c60c4094f97c,CANDIDATE_NODE1GEN_153032_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__11F0A337C4614407_9e6y_s3047_50a9a26ff6de,CANDIDATE_NODE1GEN_153032_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__11F0A337C4614407_9e6y_s42_70c43e5dcf0d,CANDIDATE_NODE1GEN_153032_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__11F0A337C4614407_9e6y_s917_bdf8edd64c12	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	149	NODE1GEN_196414_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__698628C83E8E39AA	false	8	CANDIDATE_NODE1GEN_196414_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__698628C83E8E39AA_8x6b_s1931_ef7e0adbd891,CANDIDATE_NODE1GEN_196414_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__698628C83E8E39AA_8x6b_s3047_b81ae1387583,CANDIDATE_NODE1GEN_196414_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__698628C83E8E39AA_8x6b_s42_7082e08c9818,CANDIDATE_NODE1GEN_196414_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__698628C83E8E39AA_8x6b_s917_f946fa7edbc6,CANDIDATE_NODE1GEN_196414_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__698628C83E8E39AA_9e6y_s1931_3b0d2734bbff,CANDIDATE_NODE1GEN_196414_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__698628C83E8E39AA_9e6y_s3047_77d3e3e66339,CANDIDATE_NODE1GEN_196414_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__698628C83E8E39AA_9e6y_s42_5483fd68f698,CANDIDATE_NODE1GEN_196414_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__698628C83E8E39AA_9e6y_s917_798a958ebaea	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	157	NODE1GEN_070568_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb334_mpn08_arm_P3_qrg_L_backbone_P3_qrg_L_bb334_status_NEEDS_RF2_AND_DOCKING	false	8	CANDIDATE_NODE1GEN_070568_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb334_mpn08_arm_P3_qrg_L_backbone_P3_qrg_L_bb334_status_NEEDS_RF2_AND_DOCKING_8x6b_s1931_deb913006a14,CANDIDATE_NODE1GEN_070568_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb334_mpn08_arm_P3_qrg_L_backbone_P3_qrg_L_bb334_status_NEEDS_RF2_AND_DOCKING_8x6b_s3047_4b044ed59995,CANDIDATE_NODE1GEN_070568_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb334_mpn08_arm_P3_qrg_L_backbone_P3_qrg_L_bb334_status_NEEDS_RF2_AND_DOCKING_8x6b_s42_0febd91b14a2,CANDIDATE_NODE1GEN_070568_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb334_mpn08_arm_P3_qrg_L_backbone_P3_qrg_L_bb334_status_NEEDS_RF2_AND_DOCKING_8x6b_s917_5b8eb7f076d9,CANDIDATE_NODE1GEN_070568_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb334_mpn08_arm_P3_qrg_L_backbone_P3_qrg_L_bb334_status_NEEDS_RF2_AND_DOCKING_9e6y_s1931_670cd5efdbc4,CANDIDATE_NODE1GEN_070568_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb334_mpn08_arm_P3_qrg_L_backbone_P3_qrg_L_bb334_status_NEEDS_RF2_AND_DOCKING_9e6y_s3047_bbac0b23e31e,CANDIDATE_NODE1GEN_070568_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb334_mpn08_arm_P3_qrg_L_backbone_P3_qrg_L_bb334_status_NEEDS_RF2_AND_DOCKING_9e6y_s42_3c34e5112d70,CANDIDATE_NODE1GEN_070568_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb334_mpn08_arm_P3_qrg_L_backbone_P3_qrg_L_bb334_status_NEEDS_RF2_AND_DOCKING_9e6y_s917_48f7290b0810	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	165	NODE1GEN_070737_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb350_mpn06_arm_P3_qrg_L_backbone_P3_qrg_L_bb350_status_NEEDS_RF2_AND_DOCKING	false	8	CANDIDATE_NODE1GEN_070737_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb350_mpn06_arm_P3_qrg_L_backbone_P3_qrg_L_bb350_status_NEEDS_RF2_AND_DOCKING_8x6b_s1931_eda15d2cbb68,CANDIDATE_NODE1GEN_070737_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb350_mpn06_arm_P3_qrg_L_backbone_P3_qrg_L_bb350_status_NEEDS_RF2_AND_DOCKING_8x6b_s3047_70f6b1baff80,CANDIDATE_NODE1GEN_070737_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb350_mpn06_arm_P3_qrg_L_backbone_P3_qrg_L_bb350_status_NEEDS_RF2_AND_DOCKING_8x6b_s42_f8b48223ca3c,CANDIDATE_NODE1GEN_070737_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb350_mpn06_arm_P3_qrg_L_backbone_P3_qrg_L_bb350_status_NEEDS_RF2_AND_DOCKING_8x6b_s917_40f196623c14,CANDIDATE_NODE1GEN_070737_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb350_mpn06_arm_P3_qrg_L_backbone_P3_qrg_L_bb350_status_NEEDS_RF2_AND_DOCKING_9e6y_s1931_970841224c1b,CANDIDATE_NODE1GEN_070737_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb350_mpn06_arm_P3_qrg_L_backbone_P3_qrg_L_bb350_status_NEEDS_RF2_AND_DOCKING_9e6y_s3047_86d8083a26ce,CANDIDATE_NODE1GEN_070737_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb350_mpn06_arm_P3_qrg_L_backbone_P3_qrg_L_bb350_status_NEEDS_RF2_AND_DOCKING_9e6y_s42_c62f0b9b94e6,CANDIDATE_NODE1GEN_070737_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb350_mpn06_arm_P3_qrg_L_backbone_P3_qrg_L_bb350_status_NEEDS_RF2_AND_DOCKING_9e6y_s917_eee5b5289ece	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	173	NODE1GEN_117555_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb075_mpn02_arm_P5_qrg_L_backbone_P5_qrg_L_bb075_status_NEEDS_RF2_AND_DOCKING	false	8	CANDIDATE_NODE1GEN_117555_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb075_mpn02_arm_P5_qrg_L_backbone_P5_qrg_L_bb075_status_NEEDS_RF2_AND_DOCKING_8x6b_s1931_5b0a1d16234e,CANDIDATE_NODE1GEN_117555_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb075_mpn02_arm_P5_qrg_L_backbone_P5_qrg_L_bb075_status_NEEDS_RF2_AND_DOCKING_8x6b_s3047_624c95854a39,CANDIDATE_NODE1GEN_117555_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb075_mpn02_arm_P5_qrg_L_backbone_P5_qrg_L_bb075_status_NEEDS_RF2_AND_DOCKING_8x6b_s42_88251259fa8a,CANDIDATE_NODE1GEN_117555_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb075_mpn02_arm_P5_qrg_L_backbone_P5_qrg_L_bb075_status_NEEDS_RF2_AND_DOCKING_8x6b_s917_d8da901b76b5,CANDIDATE_NODE1GEN_117555_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb075_mpn02_arm_P5_qrg_L_backbone_P5_qrg_L_bb075_status_NEEDS_RF2_AND_DOCKING_9e6y_s1931_abd03dfee20b,CANDIDATE_NODE1GEN_117555_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb075_mpn02_arm_P5_qrg_L_backbone_P5_qrg_L_bb075_status_NEEDS_RF2_AND_DOCKING_9e6y_s3047_f52214b5571f,CANDIDATE_NODE1GEN_117555_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb075_mpn02_arm_P5_qrg_L_backbone_P5_qrg_L_bb075_status_NEEDS_RF2_AND_DOCKING_9e6y_s42_59b20dee2c7e,CANDIDATE_NODE1GEN_117555_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb075_mpn02_arm_P5_qrg_L_backbone_P5_qrg_L_bb075_status_NEEDS_RF2_AND_DOCKING_9e6y_s917_017c734fd58a	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	181	NODE1GEN_084916_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb133_mpn10_arm_P4_qkg_L_backbone_P4_qkg_L_bb133_status_NEEDS_RF2_AND_DOCKING	false	8	CANDIDATE_NODE1GEN_084916_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb133_mpn10_arm_P4_qkg_L_backbone_P4_qkg_L_bb133_status_NEEDS_RF2_AND_DOCKING_8x6b_s1931_0b1014f9403e,CANDIDATE_NODE1GEN_084916_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb133_mpn10_arm_P4_qkg_L_backbone_P4_qkg_L_bb133_status_NEEDS_RF2_AND_DOCKING_8x6b_s3047_9b3363eaf057,CANDIDATE_NODE1GEN_084916_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb133_mpn10_arm_P4_qkg_L_backbone_P4_qkg_L_bb133_status_NEEDS_RF2_AND_DOCKING_8x6b_s42_981684fbe0fb,CANDIDATE_NODE1GEN_084916_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb133_mpn10_arm_P4_qkg_L_backbone_P4_qkg_L_bb133_status_NEEDS_RF2_AND_DOCKING_8x6b_s917_510e104fb1c6,CANDIDATE_NODE1GEN_084916_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb133_mpn10_arm_P4_qkg_L_backbone_P4_qkg_L_bb133_status_NEEDS_RF2_AND_DOCKING_9e6y_s1931_248943b93bc6,CANDIDATE_NODE1GEN_084916_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb133_mpn10_arm_P4_qkg_L_backbone_P4_qkg_L_bb133_status_NEEDS_RF2_AND_DOCKING_9e6y_s3047_34881cdf23d2,CANDIDATE_NODE1GEN_084916_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb133_mpn10_arm_P4_qkg_L_backbone_P4_qkg_L_bb133_status_NEEDS_RF2_AND_DOCKING_9e6y_s42_4e75dab035b0,CANDIDATE_NODE1GEN_084916_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb133_mpn10_arm_P4_qkg_L_backbone_P4_qkg_L_bb133_status_NEEDS_RF2_AND_DOCKING_9e6y_s917_214f5e59360e	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	189	NODE1GEN_025256_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb021_mpn04_arm_P2_ekg_L_backbone_P2_ekg_L_bb021_status_NEEDS_RF2_AND_DOCKING	false	8	CANDIDATE_NODE1GEN_025256_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb021_mpn04_arm_P2_ekg_L_backbone_P2_ekg_L_bb021_status_NEEDS_RF2_AND_DOCKING_8x6b_s1931_3d059e9b23a3,CANDIDATE_NODE1GEN_025256_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb021_mpn04_arm_P2_ekg_L_backbone_P2_ekg_L_bb021_status_NEEDS_RF2_AND_DOCKING_8x6b_s3047_f93ed7bb8bcd,CANDIDATE_NODE1GEN_025256_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb021_mpn04_arm_P2_ekg_L_backbone_P2_ekg_L_bb021_status_NEEDS_RF2_AND_DOCKING_8x6b_s42_714987a4ba36,CANDIDATE_NODE1GEN_025256_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb021_mpn04_arm_P2_ekg_L_backbone_P2_ekg_L_bb021_status_NEEDS_RF2_AND_DOCKING_8x6b_s917_21377c51ed70,CANDIDATE_NODE1GEN_025256_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb021_mpn04_arm_P2_ekg_L_backbone_P2_ekg_L_bb021_status_NEEDS_RF2_AND_DOCKING_9e6y_s1931_164b61222679,CANDIDATE_NODE1GEN_025256_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb021_mpn04_arm_P2_ekg_L_backbone_P2_ekg_L_bb021_status_NEEDS_RF2_AND_DOCKING_9e6y_s3047_ada00ed329a2,CANDIDATE_NODE1GEN_025256_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb021_mpn04_arm_P2_ekg_L_backbone_P2_ekg_L_bb021_status_NEEDS_RF2_AND_DOCKING_9e6y_s42_8632f5125835,CANDIDATE_NODE1GEN_025256_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb021_mpn04_arm_P2_ekg_L_backbone_P2_ekg_L_bb021_status_NEEDS_RF2_AND_DOCKING_9e6y_s917_71b708ad51ef	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	197	NODE1GEN_116897_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb019_mpn07_arm_P5_qrg_L_backbone_P5_qrg_L_bb019_status_NEEDS_RF2_AND_DOCKING	false	8	CANDIDATE_NODE1GEN_116897_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb019_mpn07_arm_P5_qrg_L_backbone_P5_qrg_L_bb019_status_NEEDS_RF2_AND_DOCKING_8x6b_s1931_8728749f2cb9,CANDIDATE_NODE1GEN_116897_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb019_mpn07_arm_P5_qrg_L_backbone_P5_qrg_L_bb019_status_NEEDS_RF2_AND_DOCKING_8x6b_s3047_80ab3ef4b252,CANDIDATE_NODE1GEN_116897_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb019_mpn07_arm_P5_qrg_L_backbone_P5_qrg_L_bb019_status_NEEDS_RF2_AND_DOCKING_8x6b_s42_aca4a901f2e1,CANDIDATE_NODE1GEN_116897_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb019_mpn07_arm_P5_qrg_L_backbone_P5_qrg_L_bb019_status_NEEDS_RF2_AND_DOCKING_8x6b_s917_5c2d464f53a0,CANDIDATE_NODE1GEN_116897_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb019_mpn07_arm_P5_qrg_L_backbone_P5_qrg_L_bb019_status_NEEDS_RF2_AND_DOCKING_9e6y_s1931_ec0aff85a9c6,CANDIDATE_NODE1GEN_116897_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb019_mpn07_arm_P5_qrg_L_backbone_P5_qrg_L_bb019_status_NEEDS_RF2_AND_DOCKING_9e6y_s3047_d252179c21e6,CANDIDATE_NODE1GEN_116897_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb019_mpn07_arm_P5_qrg_L_backbone_P5_qrg_L_bb019_status_NEEDS_RF2_AND_DOCKING_9e6y_s42_0a3fe36d4f92,CANDIDATE_NODE1GEN_116897_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb019_mpn07_arm_P5_qrg_L_backbone_P5_qrg_L_bb019_status_NEEDS_RF2_AND_DOCKING_9e6y_s917_941e856216b7	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	205	NODE1GEN_002428_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb202_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb202_status_NEEDS_RF2_AND_DOCKING	false	8	CANDIDATE_NODE1GEN_002428_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb202_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb202_status_NEEDS_RF2_AND_DOCKING_8x6b_s1931_b33b13f89f35,CANDIDATE_NODE1GEN_002428_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb202_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb202_status_NEEDS_RF2_AND_DOCKING_8x6b_s3047_624a7ba0a139,CANDIDATE_NODE1GEN_002428_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb202_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb202_status_NEEDS_RF2_AND_DOCKING_8x6b_s42_d6e9deb21a9d,CANDIDATE_NODE1GEN_002428_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb202_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb202_status_NEEDS_RF2_AND_DOCKING_8x6b_s917_f29ca6c19a14,CANDIDATE_NODE1GEN_002428_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb202_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb202_status_NEEDS_RF2_AND_DOCKING_9e6y_s1931_f5ffb6399b1a,CANDIDATE_NODE1GEN_002428_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb202_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb202_status_NEEDS_RF2_AND_DOCKING_9e6y_s3047_12b85a168737,CANDIDATE_NODE1GEN_002428_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb202_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb202_status_NEEDS_RF2_AND_DOCKING_9e6y_s42_119774b31c7d,CANDIDATE_NODE1GEN_002428_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb202_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb202_status_NEEDS_RF2_AND_DOCKING_9e6y_s917_688c628b460e	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	213	NODE1GEN_143848_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb187_mpn03_arm_P6_qrg_L_backbone_P6_qrg_L_bb187_status_NEEDS_RF2_AND_DOCKING	false	8	CANDIDATE_NODE1GEN_143848_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb187_mpn03_arm_P6_qrg_L_backbone_P6_qrg_L_bb187_status_NEEDS_RF2_AND_DOCKING_8x6b_s1931_e7f450d4c3e9,CANDIDATE_NODE1GEN_143848_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb187_mpn03_arm_P6_qrg_L_backbone_P6_qrg_L_bb187_status_NEEDS_RF2_AND_DOCKING_8x6b_s3047_d43717babfca,CANDIDATE_NODE1GEN_143848_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb187_mpn03_arm_P6_qrg_L_backbone_P6_qrg_L_bb187_status_NEEDS_RF2_AND_DOCKING_8x6b_s42_2a7e0f4ec23d,CANDIDATE_NODE1GEN_143848_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb187_mpn03_arm_P6_qrg_L_backbone_P6_qrg_L_bb187_status_NEEDS_RF2_AND_DOCKING_8x6b_s917_01fb7e0c10f3,CANDIDATE_NODE1GEN_143848_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb187_mpn03_arm_P6_qrg_L_backbone_P6_qrg_L_bb187_status_NEEDS_RF2_AND_DOCKING_9e6y_s1931_28adebfba36d,CANDIDATE_NODE1GEN_143848_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb187_mpn03_arm_P6_qrg_L_backbone_P6_qrg_L_bb187_status_NEEDS_RF2_AND_DOCKING_9e6y_s3047_db2508ebc8e4,CANDIDATE_NODE1GEN_143848_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb187_mpn03_arm_P6_qrg_L_backbone_P6_qrg_L_bb187_status_NEEDS_RF2_AND_DOCKING_9e6y_s42_4f0376ba53b4,CANDIDATE_NODE1GEN_143848_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb187_mpn03_arm_P6_qrg_L_backbone_P6_qrg_L_bb187_status_NEEDS_RF2_AND_DOCKING_9e6y_s917_9660adce96e5	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	221	NODE1GEN_184042_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__000288BAEC68BE15	false	8	CANDIDATE_NODE1GEN_184042_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__000288BAEC68BE15_8x6b_s1931_f69194459be9,CANDIDATE_NODE1GEN_184042_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__000288BAEC68BE15_8x6b_s3047_d4dd47c8418b,CANDIDATE_NODE1GEN_184042_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__000288BAEC68BE15_8x6b_s42_69256f75ca09,CANDIDATE_NODE1GEN_184042_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__000288BAEC68BE15_8x6b_s917_54ffe309ced8,CANDIDATE_NODE1GEN_184042_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__000288BAEC68BE15_9e6y_s1931_1a40d6601095,CANDIDATE_NODE1GEN_184042_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__000288BAEC68BE15_9e6y_s3047_b724c218bfd2,CANDIDATE_NODE1GEN_184042_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__000288BAEC68BE15_9e6y_s42_82f8b3667ee1,CANDIDATE_NODE1GEN_184042_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__000288BAEC68BE15_9e6y_s917_1c2d4bf4b35c	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
4	229	NODE1GEN_196026_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__80DD1095BC51449D	false	8	CANDIDATE_NODE1GEN_196026_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__80DD1095BC51449D_8x6b_s1931_ec961cc3670f,CANDIDATE_NODE1GEN_196026_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__80DD1095BC51449D_8x6b_s3047_37b2d501b0a3,CANDIDATE_NODE1GEN_196026_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__80DD1095BC51449D_8x6b_s42_e66ce58605a8,CANDIDATE_NODE1GEN_196026_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__80DD1095BC51449D_8x6b_s917_74cad8d1a954,CANDIDATE_NODE1GEN_196026_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__80DD1095BC51449D_9e6y_s1931_eb82a64b91ad,CANDIDATE_NODE1GEN_196026_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__80DD1095BC51449D_9e6y_s3047_7b2176cbf092,CANDIDATE_NODE1GEN_196026_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__80DD1095BC51449D_9e6y_s42_e7dfe6927c14,CANDIDATE_NODE1GEN_196026_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__80DD1095BC51449D_9e6y_s917_999d05933586	false	NOT_IN_FROZEN_UNSTARTED_CANDIDATES;HAS_STARTED_SOURCE_JOB
