candidate_id	pose_name	pdb_sha256	proteinmpnn_nll_cdr	proteinmpnn_loglik_cdr	proteinmpnn_global_nll	score_npz_sha256
case02_pos_10_151H7	case02_pos_10_151H7__pose08__cluster_4_model_1	6ffb1e0647041395b4ecd7b035b0f069e24150a5d032f1520a6a5d940c0a8200	2.3693721294403076	-2.3693721294403076	1.762115478515625	ea5adc577f06eb1a51c52c0b82b84ab0851fc2e4ffadbf5e73af0c997c71db38
case02_pos_10_151H7	case02_pos_10_151H7__pose09__cluster_5_model_1	f67012f3b1d734d15d22b94628bbe664cc57edcc46c28762c55cfea720e827ac	2.290771961212158	-2.290771961212158	1.7763913869857788	c5b9280c084e3bc3103384c30a0cdced6594945125a45faac3b78a7a2069a1b7
case02_pos_11_151H8	case02_pos_11_151H8__pose01__cluster_1_model_1	c828b5833658243c74b69317fba32c04a0d65b1345a565c9662a598cd765642f	2.6926259994506836	-2.6926259994506836	1.8259581327438354	da57ea5380c5259ece8294c041bd7accdeb62bde9929c22d0cb0f146d3226d56
case02_pos_11_151H8	case02_pos_11_151H8__pose02__cluster_2_model_1	910d03fe03994b3077f19f5af29d4e49b71eaba6d3c6ad25dde8e04d882c8684	2.9508092403411865	-2.9508092403411865	1.8197129964828491	5391ee201b7dee9967e49a70809c12f5d942cc0f5a2ec232b421f9ae9003141c
case02_pos_11_151H8	case02_pos_11_151H8__pose03__cluster_2_model_2	c49876b9e9d21af1cbd2e2f7f31a9d1912a049d8e8b2e030ce6f1357361b4f3b	2.922311544418335	-2.922311544418335	1.796749472618103	e2f257f8615588640213e388edfcb0f66772eb5c8b36637f3e53ae944246d973
case02_pos_11_151H8	case02_pos_11_151H8__pose04__cluster_2_model_3	dea2ac4611671c9f654642eb7ce64d498191de0d59b8251df4bb97bd1d3d84a2	2.7938055992126465	-2.7938055992126465	1.752861499786377	7b2299841b63f1b37eddd9d421e8dbce26a74c391d31360430a9a8cfc7d752a8
case02_pos_11_151H8	case02_pos_11_151H8__pose05__cluster_2_model_4	038c1885c3edc1d16dd33e8a225db88bc18ccfd32c9e52e949a3ffe3f1f823c4	2.815192222595215	-2.815192222595215	1.7875596284866333	ee55b768a1e7cf03f6284df6efd18957e17ce0ca523c56d6ac5373cdfbaa6faf
case02_pos_11_151H8	case02_pos_11_151H8__pose06__cluster_3_model_1	499ae669c984a45dfa018abe22b70af76cb1713c812ba4e8e69332ed1a9f066b	2.886631727218628	-2.886631727218628	1.8566879034042358	2dc8b8f9c16765d9d674f452c9d8cbfe2e159bbbfe194a9c6a9bdbcbcd7a97f1
case02_pos_11_151H8	case02_pos_11_151H8__pose07__cluster_3_model_2	8e47c30f4aa0901efed4eea88a18debc165d34e5b832c9969797c21f536ee7ea	2.7993075847625732	-2.7993075847625732	1.7893645763397217	bbcccd388fef5934d28993a992a3a70c5bd43f342e1e483466f8fb8dca64c4ad
case02_pos_11_151H8	case02_pos_11_151H8__pose08__cluster_4_model_1	fa0ca0ac2b3133699f1a911812bcfea18662a7f6c3a123ae2320813f9b7c7844	2.813361644744873	-2.813361644744873	1.7806624174118042	fcd7f06e455105e5c2a5bba582487987542818f74c6a9cc53a9025383387acd3
case02_pos_11_151H8	case02_pos_11_151H8__pose09__cluster_5_model_1	4add30a7a71bbe5d1e605a0cde9098634fd46e413db4d392a4e06a2d23c5bdb8	2.9118385314941406	-2.9118385314941406	1.8266347646713257	52f3cdef659ed36c0e61ce4fa1111a35964d309b7f85ff3a0c64f721612bc5e0
