candidate_id	model_path	model_sha256	selected_model	haddock_score	vdw_energy	electrostatic_energy	desolvation_energy	air_energy	buried_surface_area	remark_count	haddock_remark_parse_status
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_2.pdb.gz	6eb1df0bd34018412e71fa71380e4aec03f393800f7069f2a9036e1c2d70ed3d	true	-65.2299	-45.2207	-135.355	-2.93682	99.9858	1447.79	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	16b071b12672415206e6fb3702770f7372f1def01500cdd8ceb74d776042f9bf	true	-59.3875	-56.1302	-71.3484	-2.04539	130.578	1502.86	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	fd042623e7bcdbbae88c8f6c86a2b8cc36685d3f61f37fc459d42be11ebf6290	true	-57.5499	-34.0145	-140.857	-5.45644	100.925	1169.21	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_2.pdb.gz	ff15bf1f27c86cff99acdc31fa163767c9020b2fa720a33632b13bcb4647e6cf	true	-54.9294	-38.3434	-126.788	-8.09806	168.696	1309.48	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_3.pdb.gz	2713d62a94f2effc90c1f97edb5876a334bfc4b4cbd0140273fd92ab4b6e72a8	true	-54.0431	-37.4326	-109.612	-8.40964	137.215	1285.05	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_4.pdb.gz	4108d37bd0d1071ce3ca074374fbad6370654382b99ced56eb8c45b962d5938a	true	-48.8474	-35.4858	-126.556	-2.50175	144.513	1083.47	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	480608f4ec51b58c10a2194e5125145fa6731695fc71c456468bbdb85ecf6fb8	true	-54.1444	-32.8601	-98.9074	-9.05755	75.5478	1058.85	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_5_model_1.pdb.gz	3c64e6e1d8530a6e2c8fa2fe28a1bdbb198301c3ef987018f72b65554b662ef0	true	-33.5404	-26.0049	-109.473	1.02309	133.359	1106.61	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	434f1854aeca75e9bf6f0fe2546798a2c3371d092296cd52f35cc7d76c502e22	true	-86.6608	-43.7606	-133.38	-18.0897	18.6546	1556.15	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_2.pdb.gz	8acbf149c2ccb517bc1fc3d945630064e914eb932964d5f4fc826221bbcaaee7	true	-78.4071	-35.5323	-111.197	-24.3066	36.7118	1255.18	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_3.pdb.gz	d9d12aca613725bcf69e03a6c7a69e2430dcaf8840476b3bdc581a712228e881	true	-72.571	-36.55	-102.8	-17.6717	22.1057	1513.8	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_4.pdb.gz	aa64a49230d866db714eb2b80a5ceb92965fa2ce2c0d6d8633db71a889a55ccc	true	-67.9193	-32.8145	-98.6766	-22.5202	71.507	1213.76	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	243f031ec7448472f0d6a0e39b856d3e7cfee472d6416cadca7c4e4d8b369f3e	true	-81.4075	-44.8668	-112.895	-18.3333	43.7167	1357.62	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	94adb43bf2329b2fbf0f411e304186953df434519ebee37503242cc354a26f4b	true	-74.0914	-34.9959	-168.259	-8.21957	27.7576	1379.87	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	5360fc198fb21a603351ad5e9a2903c468cc0026e76119a54c806537dae3895f	true	-44.2878	-35.9382	-74.91	-6.34088	129.733	1048.69	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	1c8324300c108921d665faaa1f9c79d0a7e9ee2a699c10ffdf96646ed007e453	true	-83.0153	-47.7073	-93.0542	-18.8381	21.4098	1406.24	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_2.pdb.gz	04fdee96106249f07f943f576c11c4af8e929a855ebb74a526e3407baece112d	true	-81.877	-42.6555	-134.468	-14.4712	21.4336	1416.62	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_3.pdb.gz	68238611f21e180fd8d39225835eb6342b0eb76a65c87c24c4ab8064e273c0ad	true	-64.7557	-45.4662	-109.825	-10.7249	134.004	1293.52	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_4.pdb.gz	fd3ad3f7b65703c1f9429eb85eae558bc3de1e62d2ac594fb4d9da340f13a80c	true	-60.1963	-32.3984	-102.638	-16.1936	89.2337	1279.28	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	6aa7234be95cb59adf6587402663d6975fa1f3479503f09a6faea532230aed08	true	-76.0622	-37.7589	-164.109	-9.07198	35.9057	1345.84	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_2.pdb.gz	b6bd9a9e00cc45ad4a190851629d33b793ea149df00e66029dc0c76ddd146aef	true	-65.8759	-37.594	-157.158	-0.386478	35.3621	1321.87	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	f498d668ad2896e2131547ba3d94b2def094ba7b7562e427c8ece7186fd243ec	true	-63.1962	-38.7212	-140.085	-9.03796	125.8	1427.39	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	581e30b8edc0f538c364e326ccd5850daaa55a80e1a49f3d39870a9324d22da0	true	-52.2339	-26.6929	-95.3755	-15.3757	89.0975	1280.82	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	5b4e5ae9e929c248050f5af8719e699a97487470d7ac3c152e94695e1852d3eb	true	-88.0349	-48.2626	-156.191	-21.1247	125.906	1608.7	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_2.pdb.gz	969c0f79496108016ec5759393660ce78fc432286a3435a3ecd64be2b9278611	true	-87.7657	-59.4411	-93.7204	-23.2246	136.441	1683.59	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_3.pdb.gz	800dfe5261c91743628694ae073d06a35d6844dde1afc859806d65253809836e	true	-86.6999	-41.1301	-139.209	-26.4581	87.3001	1511.42	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_4.pdb.gz	b05d6828476fbc616159ae92942f4c2fdd6a9afdf7a4408184579cd1eab4b420	true	-80.8786	-42.6164	-156.515	-21.5137	145.545	1478.98	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	710ece114308e7dc3a879a927ec7d82f644c41d2e14544d5e78c63ab7ff776bd	true	-80.9128	-34.8372	-167.515	-16.9266	43.5421	1405.82	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	29d76f8a1abb9540ca6e2abd532f93b96af1fc59944a15ff906f8c23f548fde8	true	-75.4853	-43.2172	-101.612	-31.7021	197.564	1342.08	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	0cccca1e0c19cde384719d219ccae637036094c6054a2a483736a620b1e9c1ca	true	-74.6782	-28.6968	-143.365	-26.2297	89.2124	1334.21	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_2.pdb.gz	e2a5392276c39e3b564b47f6590e5b03d422dbdaaeb94332d83836cea583522b	true	-58.8868	-24.226	-132.842	-22.1824	140.899	1244.04	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_5_model_1.pdb.gz	5cfcc2659c467cbb5e80595f141288bb9c994b8f9c1964ec10e717f401d59502	true	-57.8173	-39.5098	-68.5896	-16.9092	123.197	1161.06	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	962fb2ec0ca25ac4acf50b7e9e40996c9b327fa2270d7ea4b47430be16a98910	true	-86.3563	-52.7644	-122.228	-19.1495	100.032	1732.44	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	7261e9e21c8e788cd5943cb6121f006b3de67a5ab95f1a9a7aa238ede529b609	true	-81.7351	-43.668	-105.788	-20.2628	33.534	1408.45	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_2.pdb.gz	f1994c71b9c453cc320d4692b62e3f417e9e2c75e75f3cb7fd7fd4d906d58f87	true	-77.138	-40.7068	-99.7185	-19.5801	30.9265	1492.59	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_3.pdb.gz	ad615d5b66f57767cecd9b36068463fa77dd28fd2858858bb0307c48d7171420	true	-71.4563	-41.2262	-78.1964	-19.6037	50.1279	1450.19	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_4.pdb.gz	de421a8a0dbf11206780c20f3f49b40535b9974b227e8dfce50b3f46f96e978c	true	-65.334	-38.6546	-97.707	-15.63	84.92	1410.34	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	5f328e48bc0f7af3f270407ff31daa140f0548c874d10be15365a549ea585635	true	-78.4262	-34.2351	-119.461	-28.1905	78.9147	1219.69	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_2.pdb.gz	f45ad82ef56c47d61e74324b5550ef636435431c4cafd3233279170cbde8110f	true	-48.1552	-16.14	-119.202	-16.9712	87.9636	954.37	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_4_model_1.pdb.gz	c44ddfdd32503a971c1eadca52b417a06676f634ea55ef3bfa248553f1351e2b	true	-77.5531	-44.0084	-116.605	-18.8291	86.0548	1459.06	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_5_model_1.pdb.gz	78de8f1d93f6bc762730a1abac0f1f2c7f8ad772e38e28c975d3c62a43c1a481	true	-50.678	-40.4622	-120.935	-11.0017	249.73	1307.33	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P2_ekg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_5_model_2.pdb.gz	7dbf6f1497cefadb552f13ed52e9a9ccac6244205a7f84768d7e05ef8860310e	true	-37.2766	-30.542	-61.9945	-13.1202	187.845	1049.06	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	500065004e4585623fdaa774adb7186e26c54cb0cbf994f8d974e5b0f0e8aabe	true	-98.2278	-60.7555	-157.204	-16.1588	101.274	1704.27	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_2.pdb.gz	073bec5bc4df0e573047a8494b5c38a71d9622a0c8ff53f3544f23d7e1642a7b	true	-93.2459	-58.2315	-156.188	-11.6496	78.7269	1719.54	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_3.pdb.gz	d7a7f3cd3bb50689b49bd862a642f370a88c7a1e017e4471ba178553cf85ba91	true	-87.9681	-52.5315	-168.848	-9.31148	76.4444	1684.02	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_4.pdb.gz	904f81e18a5c1a82d14e0aa2ce67e1e1ccdf19105eda8729dbb0cf3ab77882c9	true	-83.9148	-50.5566	-172.854	-6.642	78.5456	1528.19	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	fd8e0d97c3d627326545983789286f9da23f05d6dbd5b3d3190afaaa1a8a8e13	true	-59.9284	-41.8412	-111.411	-8.03034	122.254	1394.55	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_2.pdb.gz	c0436e17e09fa2e3b8cca54b72181c3b022cddfdb496c5d053fda684c89f1ebe	true	-58.5504	-34.957	-154.007	-5.51986	127.278	1383.24	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_3_model_1.pdb.gz	edd60b955cbcd43cbe6ec9e7d8c604bc8f9e38b29fd3cee555541cb1eed5eb29	true	-53.6016	-28.0003	-120.502	-8.946	74.4519	1202.9	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	9858d944f34c68b761f0d4f29a893b28449ab0fbac8bcc6fba02e8e3074c33a6	true	-69.3253	-40.3083	-155.794	-7.98537	101.271	1387.79	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_1.pdb.gz	3aa211a8bacd725b99df12592bfe6343e7920f8b98874dbbd77c5b643a676906	true	-67.9167	-50.4265	-149.597	-2.47095	149.002	1517.72	43	parsed
PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01/run_PVRIG_RFAb_v2_P2_ekg_L_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_2_model_2.pdb.gz	ab81a774426bbbcc1b77834c853e10c3190a9381fa46c50e1d4965ee9039437d	true	-56.1823	-33.7623	-133.796	-3.63515	79.7433	1321.82	43	parsed
